Cust_ID,Acc_IBAN,Acc_BBAN,Acc_Open_Dt,Balance,Acc_Status,Acc_Type
5946,GB54POHH98831202652452,MSET86586707330840,2010-12-16,$973.48,Closed,Credit
5946,GB16SPVW96703675143490,RKJX89906716339994,2017-09-26,$568.63,Dormant,Loan
5946,GB47QCAV43465271168210,AITT68996746210733,2005-04-08,"$14,369.11",Active,Credit
5946,GB06KMDS26961986095708,JISS04182943415862,2000-11-13,$9.16,Active,Savings
5946,GB57VGOV34134112896261,FSTY41749867698853,2014-02-28,$74.26,Freezed,Current
5946,GB75RVGH58886876035391,VTAE46758092545315,2017-10-04,$1.42,Closed,Current
5946,GB64WWGT90556974523272,GICX89106738048488,2002-04-17,"$6,472.33",Closed,Current
5946,GB18AXGU17266108906127,LMPE34960173980197,2019-02-11,$2.12,Closed,Savings
5946,GB54QWBD12550195687052,UBUY93359799141419,2015-07-03,$33.64,Closed,Current
5946,GB48GWGN11210267972293,ETVK70208141899265,2009-11-16,"$3,738.78",Dormant,Savings
5946,GB84CEVR88949002644250,GLDI06732253660661,2003-08-03,$3.26,Dormant,Credit
5946,GB37EUVI97897261299507,JDCV66781221711155,2009-05-14,$10.87,Active,Savings
5946,GB15RPRY50934084361415,ZJOK50476418151632,2021-08-07,"$8,114.83",Active,Current
5455,GB12ATBE25885347015289,QZNU46804106348228,2008-08-19,$7.37,Dormant,Credit
5455,GB51TGJA39937508669574,FODJ54685707662790,2012-10-12,"$5,972.65",Active,Loan
5455,GB87MZTM37903550223516,BOWC50541242369595,2018-10-03,$166.10,Dormant,Savings
5455,GB86EIEW60918164451782,EQVO83462256096505,2013-01-25,$5.92,Active,Savings
5455,GB06YYEF11230074213343,WGLP80376553090083,2014-12-22,$71.92,Dormant,Loan
5455,GB34UMYD48807145182017,UIPO19936858857821,2009-10-21,"$30,758.11",Dormant,Loan
5455,GB34PWMA94633702764418,FFUN00285254858362,2011-06-27,"$74,050.72",Closed,Savings
5455,GB29TTZY79467389412724,CBXG99451354797452,2020-07-27,$6.82,Dormant,Savings
5455,GB72GVWG02785244662820,DNIG63851852341268,2005-08-07,$64.86,Dormant,Credit
5455,GB80IHTE87140804702615,ERUR28580621814097,2000-09-21,"$39,526.97",Active,Loan
5455,GB15VPNS17221077857250,OZXA15889201790862,2001-04-29,"$44,080.99",Dormant,Loan
5455,GB44IQHY30850417769390,EHAW76171478887818,2014-09-23,"$14,564.39",Active,Current
5455,GB17YRPQ77200762812447,MTUT34218918635995,2006-01-08,$48.25,Freezed,Credit
5455,GB75JBIR22867631120076,VSSQ86663452238239,2000-04-23,$47.29,Active,Loan
5455,GB26XCZZ46930142113486,DGYB23930592511157,2021-04-13,$3.23,Closed,Credit
5455,GB93GSXI66668732118777,UNXD93935305306652,2002-10-25,$31.30,Active,Credit
5455,GB64DXKP21096666481227,WOJW08210348100310,2010-02-24,"$8,441.47",Active,Savings
5455,GB52JZRC55128501780248,DIIA84239430685043,2019-12-22,$1.71,Active,Savings
5455,GB25YKLL55493400013131,JVJP01989215774706,2003-12-04,$82.68,Active,Loan
5455,GB56HGOY12797456056365,CZMX10356470210778,2016-06-25,$167.29,Closed,Current
5455,GB48XYIH41620452788255,LXJV70169989827168,2008-10-04,$332.17,Active,Loan
4116,GB32PJFV95693581237071,XCYV20379914494104,2016-05-13,"$2,086.34",Freezed,Current
4116,GB97AZYG55535966433053,QYNA88196950853261,2014-11-07,"$9,329.87",Active,Savings
4116,GB54DDJR85701116699360,ZQLN20768043224765,2015-09-03,$3.87,Closed,Current
4116,GB55FRLB83235054139627,CMGC65347705013963,2017-07-15,"$53,629.43",Dormant,Loan
4116,GB04FNEM86464394477977,JKQI25035646073541,2003-08-29,"$9,217.95",Freezed,Savings
4116,GB82SPIX70250970682188,KJCQ52557201379479,2014-07-01,"$67,466.71",Active,Savings
4116,GB54HJTL83982937689406,MXEQ65537141426173,2017-05-24,"$3,826.47",Dormant,Credit
4116,GB24WWFS82209281730586,FXTW91530988398360,2002-11-26,"$9,202.47",Active,Current
4116,GB49SIOS23215268775923,LZQU21862555975748,2002-11-19,"$49,818.91",Active,Savings
4116,GB26SOQG30434223625204,SJDO05829386741304,2006-02-13,"$18,500.07",Dormant,Loan
4116,GB89FXGL05907702106958,VYDN94845758764851,2002-03-01,"$52,207.46",Closed,Loan
4116,GB24RBPU74354107117185,OBDA44812586094775,2017-02-22,"$17,091.88",Closed,Credit
4116,GB59AZIA14957551261197,KHQZ50732677333229,2010-02-02,"$26,164.65",Closed,Savings
4116,GB90JZSH54861264362579,DNKT22001543807973,2015-04-03,"$8,913.47",Dormant,Credit
4116,GB56OWFW86281403860628,AYFQ64748161142326,2010-09-12,"$32,528.98",Active,Loan
8344,GB07AJEC73664148282174,JVPB73969624249282,2020-08-07,$91.71,Freezed,Credit
8344,GB25SUET26357240659500,WKUM37527335047399,2018-03-19,"$69,446.24",Active,Credit
8344,GB75PLBB27892423000192,CHRX42325411084945,2001-03-09,$2.24,Closed,Savings
3825,GB62RILO31746934012030,FHXU03326666955488,2017-02-17,"$2,237.57",Active,Current
3825,GB75UCGS68853235637955,SZQY51693902964580,2009-12-02,$3.82,Active,Current
3825,GB53FZKQ20538010269121,GMIB29658982108722,2016-08-16,$96.39,Closed,Loan
3825,GB98KJCL89978033117434,SUGA16741634741209,2012-12-24,"$9,168.79",Active,Savings
3825,GB78XFRS17794170779426,FGRN49558009413027,2000-04-22,"$3,612.41",Freezed,Credit
3825,GB62JHIM23821558761107,RMVZ00950402005722,2019-05-18,"$24,110.09",Dormant,Credit
8172,GB61TMIB94575745762723,KDRM90690508811306,2018-04-01,$6.55,Active,Loan
8172,GB76QRTW08862730344002,JCWL27636012730912,2016-03-23,$7.00,Dormant,Credit
8172,GB43VABO68216631635671,CHDY24101355641799,2009-07-17,"$87,682.59",Closed,Loan
8172,GB07PSOR70081151040443,VNKJ97137059121714,2011-11-12,$296.43,Dormant,Current
8172,GB54JHRG98835825626677,UCIZ52505493681073,2018-12-10,"$6,218.17",Closed,Loan
8172,GB47OYHP85159945757012,JOXG88615678727050,2014-09-10,$235.05,Active,Savings
8172,GB65RXTF49492884967980,PUKZ50028437846134,2017-03-06,$1.09,Active,Current
8172,GB46XNAN50553528859937,EHIH66880222393377,2007-06-24,$9.37,Active,Savings
8172,GB48JBPX09795287884237,KMUK71253916089073,2016-12-21,$54.82,Closed,Current
8172,GB57PCJK93749223628203,VSBE63751869951803,2016-12-18,"$43,756.32",Active,Current
8172,GB67FRXV88312378190981,HLNX24578431986951,2013-01-13,$2.92,Freezed,Current
8172,GB09AUTU24555311340006,ARLO63247463934377,2011-02-01,"$7,040.11",Active,Savings
8172,GB94FZKQ24603189230294,OMOH34367439634899,2010-07-01,$762.60,Freezed,Current
8172,GB07XSAQ63427007925557,FOLQ09446872106269,2000-06-28,$6.58,Active,Loan
8172,GB35OQVD98116144855613,BXIR21408149560604,2014-04-12,$88.07,Dormant,Current
8172,GB68AZAN51837269610477,YHPP91276388454469,2001-07-19,"$1,956.47",Active,Loan
8172,GB68JYUI27893006672367,VMCQ53069399520867,2009-04-14,$1.44,Dormant,Savings
8172,GB81IHNM54092311603902,SVNH20963951901348,2000-12-31,"$7,728.94",Active,Savings
8172,GB40MXWX26937922606553,UDRY64055760836909,2015-06-03,$6.12,Dormant,Savings
8172,GB35AFPP06382324675095,SIIR46170611547476,2019-02-01,$89.30,Active,Current
8172,GB10ZBBW41729789610155,LQQJ40226878394226,2017-08-28,$4.00,Freezed,Savings
8172,GB20BJIL13322990499143,PNNP88389840844443,2019-03-12,$0.38,Active,Credit
8172,GB38NCSZ51051382942884,HYVA68897774480719,2018-02-28,$13.53,Dormant,Loan
8172,GB75NMRO63391738174659,IBZU21217144644175,2021-01-15,"$3,018.37",Active,Current
8172,GB95HRLL40610185207999,MNZO93334688564784,2007-09-26,"$26,333.79",Closed,Credit
8172,GB71XAZM53321822340676,JVRB31134457976927,2021-05-21,"$85,980.04",Active,Credit
8172,GB41AIQS94052905959445,LIXP46817916476863,2014-12-26,"$1,635.94",Active,Current
8172,GB33YAJM97221823453741,LWUN02508900475464,2006-09-28,$45.80,Active,Credit
8172,GB77CBGD30446735995241,OVIF97248710602764,2006-02-16,$207.24,Active,Current
8172,GB74CHST22767170257315,TJSE99412542137054,2019-08-03,"$96,963.88",Active,Current
8172,GB53JRBV84845774598348,FQMY28934648374032,2010-11-27,$920.93,Freezed,Loan
8172,GB84VFEG90238050093822,PBFZ84629124952165,2004-08-24,$3.09,Closed,Loan
8172,GB82FCCW82014517529871,SYMY98851366703130,2021-08-01,"$15,057.75",Active,Loan
8172,GB50YNRG55045088406018,UCLJ17542257285403,2001-04-29,"$76,081.65",Active,Savings
8172,GB85BVNX57284446143661,PNYP22740121058117,2011-05-30,$651.42,Freezed,Current
8172,GB36FTIO08544078742402,CZQX84131484475017,2011-10-22,"$65,343.59",Active,Savings
9490,GB51BPOJ10127543081880,OKIP91461372694540,2004-03-03,$972.65,Active,Savings
9490,GB14OFON18610395285371,DZZH26957191436248,2015-06-26,"$5,391.21",Dormant,Current
9490,GB28UACB11238825305257,FAZA11469727254155,2003-08-13,"$42,117.94",Active,Current
9490,GB03AZPM43716302220282,WPST57174992758025,2005-11-14,"$5,687.78",Active,Current
9490,GB88WZYF09738222502826,TBRE24770028600099,2014-07-29,$53.06,Active,Savings
9490,GB89HVFP25179402479259,YDMO80527299637716,2014-09-27,$819.45,Freezed,Loan
9490,GB36RIRX22361455424764,CZFB86810355557636,2011-05-19,$25.87,Dormant,Current
9490,GB39HZLK14295185090669,BFVE77869674975824,2012-12-06,$9.72,Dormant,Credit
9490,GB31IJUH48151382063937,YWYA50109048057611,2007-12-08,$66.12,Freezed,Savings
9490,GB96UTMT75431374120532,VQNF04551303475829,2018-02-23,"$7,550.74",Closed,Credit
9490,GB68HYUR05847760520967,XLBA90311364453785,2016-11-03,"$1,702.29",Closed,Savings
9490,GB33DPVO75210199597705,ZWEL41847916804392,2001-03-22,$601.04,Dormant,Savings
9490,GB25CWXA95428472392984,GVOA42507778084795,2019-06-06,$5.38,Active,Loan
9490,GB61FMLX52227721302643,LMPJ84038851624613,2000-06-16,"$81,685.39",Closed,Loan
9490,GB85DHRB57545758030702,QUNY44191899994041,2004-07-25,$41.32,Active,Current
3474,GB27ZLSE81013924037604,DXUL32053574876549,2001-11-23,$318.76,Dormant,Savings
3474,GB69VMUP09267205008623,HLYC17488334945016,2012-04-06,$535.12,Active,Savings
3474,GB18GBJV74203239543584,WHSN28140387179884,2019-08-22,"$60,344.24",Active,Current
3474,GB80RAVP46073646069783,JXNW02180861926062,2011-09-01,$566.41,Active,Savings
3474,GB79HWKK48129342970549,UEID61577778233325,2020-02-21,"$11,800.74",Dormant,Loan
3474,GB09HLFM14115384598935,TGAX20434973843435,2013-08-24,"$3,190.98",Active,Credit
3474,GB14YRSM25279946811644,NRUJ50838770702937,2000-11-27,$95.96,Active,Savings
3474,GB83HIWU85396285950196,MRGG62297860156747,2012-04-26,$38.27,Active,Savings
3474,GB49KSWE35568349849053,LGJG30182408956874,2015-03-06,"$9,390.30",Active,Savings
3474,GB98WJOY28364121702961,OQGD42581170609238,2019-09-17,$2.54,Active,Savings
3474,GB46ZIQS39888559455713,VJHX52545928616382,2007-12-07,"$7,849.21",Active,Loan
3474,GB21QLKE20544686526636,RZJV80984694420410,2011-08-24,$21.30,Active,Credit
3474,GB76IOCI81463400561124,ILPS07355986946491,2000-06-25,"$9,824.67",Closed,Current
3474,GB16OOHF31570697589027,BKDN05467208344041,2015-06-13,$94.70,Active,Current
3474,GB35YMJG03923253637745,GMEB03078281253793,2006-05-18,"$72,439.52",Dormant,Loan
3474,GB21IWXQ30832653749459,FRRK09607315119603,2010-09-01,$7.19,Closed,Current
3474,GB08ZVFQ34200540696008,EAHN00622462399623,2013-07-01,"$7,194.94",Closed,Savings
3474,GB59XNCQ33586969319852,KJZV32092750389564,2014-12-09,$1.36,Active,Credit
3474,GB68OYKN99949626956439,DTSK25020286296590,2005-02-20,"$8,739.79",Closed,Current
3474,GB60TFGI40402939541712,RKCL58875748021710,2002-09-11,$0.71,Active,Savings
3474,GB84KVQK29399510148502,RZGA41945220568068,2014-06-01,$58.44,Dormant,Credit
3474,GB57ZZDM17820920443068,KUDB64744823981393,2015-06-24,$253.39,Dormant,Current
3474,GB24XHTF27710745800014,ERQF45103402780907,2013-11-22,"$7,426.49",Active,Credit
3474,GB92NQDP54274509082118,EGZM62224584444832,2004-08-14,"$79,974.04",Active,Credit
3474,GB19SIJI26844404623182,OTFJ54478543531491,2016-04-28,$154.00,Active,Savings
3474,GB98YLWW04291077077684,CMLP61683796061955,2008-09-19,"$4,523.95",Active,Savings
3474,GB33GCFO20075856188141,PSJQ74152141005570,2016-08-31,$413.66,Freezed,Current
3474,GB25RZDD76335710735224,DGWT56233955025819,2005-07-14,"$93,797.09",Active,Loan
3474,GB90AMHU88371868953380,CMSW04213517127846,2002-07-13,$40.52,Active,Current
3474,GB38MAIX57521336783226,AXLT65856645622707,2006-06-30,$75.19,Active,Current
3474,GB61RNAG26838672476297,XQGL80983549570112,2005-05-14,"$8,150.39",Active,Loan
3474,GB60IIOT63753475562341,JPCH11401157797267,2002-01-15,"$72,919.32",Active,Current
3474,GB65ZZBG86723969238482,SVHE51147685387274,2001-08-09,"$6,766.47",Active,Loan
3474,GB91YHHA26326471939558,KHBP21151054730920,2000-06-21,"$20,565.17",Closed,Loan
3474,GB36QCRZ16265419407006,KGMO86921071952523,2018-05-03,"$14,035.54",Dormant,Savings
3474,GB76QBUD48549122616742,PQGY25949280997835,2008-10-02,"$8,619.83",Active,Credit
9275,GB73HUSJ54562296300310,MKDU60087655437017,2000-03-10,"$73,457.23",Dormant,Current
9275,GB58YLKM69721136933894,AXDT93264276936271,2005-11-04,"$29,464.59",Active,Current
9275,GB45LRHH54788664266109,NMDF05939322000822,2009-05-14,$11.50,Dormant,Current
9275,GB29KHKD48319426865559,ZAWT54632491467930,2000-02-12,$488.68,Dormant,Current
9275,GB68PXNO88721419208754,DKGN30689779452466,2017-12-01,$6.65,Active,Current
9275,GB72CTRO63509056839389,ULOR87201566845810,2002-01-16,"$24,864.76",Dormant,Credit
9275,GB14ZPZZ83615770999807,ISBB11500572591992,2012-04-25,"$5,350.65",Active,Savings
9275,GB44TLJK39146907440891,NNEB04472778627081,2000-02-05,$322.30,Closed,Loan
9275,GB08CTRV52330456404550,UKCY62079238374215,2014-04-15,$276.11,Closed,Loan
9275,GB19TPGJ74453784595705,UDRB14391227391158,2021-05-31,"$5,952.85",Freezed,Savings
9275,GB71IUKX16681372676748,SYLC36231992079107,2010-09-11,"$85,503.50",Dormant,Savings
9275,GB48VQVL75861852252040,DAPK35449721911350,2001-02-01,$87.59,Active,Credit
9275,GB66YLEV34786928300992,XUSV14163150395491,2019-05-23,"$17,518.34",Active,Loan
9275,GB84QFQE20512371859043,FIDM94426255390397,2021-06-10,"$3,190.01",Active,Savings
9275,GB94RJFL69184131856661,RLDO07870022365899,2012-07-30,$153.34,Active,Loan
9275,GB32BFIW50969823009590,ERQE90742039666032,2007-12-30,"$75,537.64",Active,Savings
9275,GB91KXZX93492337437715,TFYU35994202402092,2001-01-21,$87.14,Closed,Loan
9275,GB29JFAZ70236114500505,PFVQ10012469801813,2008-11-16,"$87,084.37",Dormant,Savings
9275,GB04UOAG95711461834332,FJFY20089800346457,2019-07-17,$61.91,Active,Current
9275,GB75SKSZ50617131714257,SZMH42692095314096,2016-06-25,$696.57,Active,Loan
9275,GB68XVMC67376566558715,YXUL22781543697959,2004-01-06,$89.56,Freezed,Credit
9275,GB65GULM60109236135552,QBPC50207744291400,2014-04-14,$759.09,Closed,Savings
9275,GB28RJXO44199197385276,NRKN44922046931470,2005-05-20,"$86,636.53",Active,Savings
9275,GB54VXVT53450832977024,RJTN75341466067831,2016-01-02,"$75,871.70",Active,Savings
9275,GB79JBPD92479194769296,CMUT87748037853491,2008-11-22,$58.41,Active,Loan
9275,GB15GZOQ51186613576931,OHGQ25931134865448,2012-07-12,$80.93,Closed,Savings
9275,GB61TVMM57867547184798,AVKM56581189418030,2010-10-14,"$8,433.80",Active,Current
9275,GB23GGVM96249064501387,RRMN04679244649213,2003-03-01,"$7,427.92",Active,Savings
838,GB94KFKF41801581742485,YWNG83050437934526,2019-01-08,"$3,156.33",Active,Credit
9276,GB42VYOP20314918323507,VUTL24633748948258,2008-08-08,$173.64,Active,Savings
9276,GB58LLMJ12945613696946,MIDK30321454373759,2017-11-25,$6.37,Active,Savings
9276,GB64ZGRU56710309410412,URZC27786439809681,2005-11-22,$5.96,Closed,Credit
1772,GB33QXXL92684611623085,XUGD51042766856487,2000-06-25,"$62,931.64",Closed,Loan
1772,GB86UZAY94608752617777,NVEL65411559821765,2021-06-18,$0.08,Active,Loan
1772,GB80WCYW84123183042179,PQBR37996357115206,2018-04-08,$20.85,Dormant,Loan
1772,GB08DDJJ22347665003739,MDSY39700517470110,2014-04-24,$1.01,Active,Current
1772,GB17RXYU23323508925476,FIBO80230813100473,2007-11-13,$0.13,Closed,Credit
1772,GB05XSMF66198989646109,BRQO84633546251634,2019-03-09,$44.75,Active,Credit
1772,GB97JSSY79747978623234,PNTY24844092874235,2007-12-03,$2.56,Active,Loan
1772,GB73FOOG81813179319504,FCFG98706489528093,2020-01-25,"$1,315.73",Active,Savings
1772,GB75VMMJ25250469935798,RPTW01559233339404,2013-06-03,"$35,587.49",Dormant,Savings
1772,GB64UHNG01841062275411,EZDL80266214673591,2011-03-05,"$62,134.82",Active,Credit
1772,GB21VTWH34999375204737,NZKB04343803945291,2016-01-21,"$16,119.86",Closed,Savings
1772,GB23VGPK67113158046175,BXHV70031886393435,2001-10-04,"$83,535.22",Dormant,Loan
1772,GB96NFPJ10628040025674,QXWR29176103237732,2005-12-16,$992.14,Active,Credit
1772,GB81FCFW50113857189345,ZJSF37831689785748,2015-03-14,$17.32,Active,Current
1772,GB73SJKT51535934233563,DMFG69293757884722,2005-04-02,"$62,779.64",Active,Savings
1772,GB07YWMF95860417633541,QYMD58811178140319,2001-10-28,$5.32,Active,Current
1772,GB19TKSX32460901006517,JAPR53394772999684,2004-02-04,$961.68,Closed,Credit
1772,GB89AYGS30722326406168,LZXP65363521575926,2021-01-23,$61.13,Active,Credit
1772,GB80OTNM97098226502542,CXKC35943318420764,2018-03-18,"$5,671.02",Closed,Loan
1772,GB64JPXX10888291269145,OOQH69834111796533,2021-06-07,"$11,246.88",Closed,Savings
1772,GB33IJDT64643991756005,JJSL78778092934965,2012-06-19,$2.40,Active,Loan
4348,GB29LAEF31147367288010,QNFK58607723861657,2013-06-29,$2.53,Active,Credit
4348,GB82HUPA56165798986251,HVKY38782925361288,2020-11-18,$56.26,Active,Credit
4348,GB93WGGH86432517500825,AQHN18430382888813,2006-10-06,$52.43,Active,Credit
4348,GB93ZYIM91881760620389,VLCV71951948137409,2003-05-11,$59.39,Active,Credit
4348,GB44DOIM67174129568266,PWCB04391754046588,2003-01-07,$20.02,Active,Credit
4348,GB77IZHH36976153100588,IIRQ80603278341441,2012-08-01,$8.00,Active,Loan
4348,GB18GSIQ85487069362279,NZUL89412176255288,2004-01-18,$92.30,Closed,Current
4348,GB35TAVF77209227013260,ATUM52268949710899,2000-07-09,$75.38,Active,Current
4348,GB25EEUS54445363889974,APGW68727624457015,2002-10-25,"$62,569.46",Active,Current
4348,GB21TZEC69345757412133,ZVYM26513961239381,2019-02-06,$630.63,Dormant,Credit
7081,GB94XBXV27271955260174,NQNT58199538182262,2007-10-03,$91.77,Freezed,Loan
7081,GB15YNVU17945628546387,JQFW04275409309887,2013-02-26,$72.77,Freezed,Loan
7081,GB89YWHI88346584083030,DTHX88534402776092,2011-12-21,"$8,996.19",Closed,Current
7081,GB87QZKL22630478625169,UHWX39776562468138,2014-12-02,"$2,312.45",Dormant,Savings
7081,GB20LIRJ56473861095870,JNIJ11540361558525,2007-02-09,$2.64,Closed,Current
7081,GB90KICB56463880725297,QGHL26615166928034,2008-09-10,$5.20,Active,Loan
7081,GB48WKAV40742599735186,HXOU39984765286864,2003-12-03,$9.24,Active,Savings
7081,GB67QLXG76721331300526,NPPB73944649936625,2015-01-02,$49.92,Closed,Savings
7081,GB90CGFL49084599113920,QHYD24751968878743,2006-09-23,"$35,489.64",Active,Current
7081,GB77FFJF25684042558267,TCJV35783824117179,2020-08-06,"$9,306.82",Active,Loan
7081,GB84MFUE20963515183466,AEIK67669697332117,2014-10-20,"$66,791.37",Freezed,Loan
7081,GB21FRKD26082672197812,LXFN50408124165483,2011-08-29,$1.06,Active,Credit
7081,GB83NOYZ62621767481666,POMG01076217002267,2014-05-20,$3.55,Dormant,Loan
7081,GB26ZWJE16807408266783,FWLD39076993144614,2015-10-10,$0.63,Active,Loan
7081,GB50ILIC05227751187113,EORI92746761353077,2017-04-11,$152.81,Active,Savings
7081,GB69SRMG26836542145363,IISD39952047585916,2006-12-08,"$64,453.46",Active,Loan
7081,GB12YZBI78727015575631,ENYC28364104759302,2006-09-05,"$28,478.45",Dormant,Current
7081,GB62UGQL14345447287694,ZQVW95503219712015,2015-03-03,$507.20,Freezed,Current
7081,GB76YGKC02389485375026,XYJR26731190122530,2003-09-27,$18.09,Dormant,Savings
7081,GB57GYRI05726015566888,SVIU96213771304639,2021-07-13,$63.77,Closed,Loan
7081,GB75ZIXB51825416512277,LAEI83989152754735,2018-10-13,$523.65,Active,Current
1662,GB45MGXP02111875907775,RCMA78584797038242,2021-07-19,$24.31,Closed,Current
1662,GB77ZKBO02875451754849,HATK47029997652666,2013-04-18,"$94,559.57",Freezed,Credit
1662,GB95DUDW65025925018223,HAFE47338934832689,2020-09-23,$6.06,Active,Savings
1662,GB54SKSJ02597670920126,XRSE57904725021505,2019-04-05,$657.08,Dormant,Credit
1662,GB81RRAF46759481470449,VIFB22565807717557,2020-02-22,$990.18,Active,Current
1662,GB87JJVO58380704204814,XMBO11524652595397,2005-08-05,$829.80,Dormant,Loan
1662,GB02EQRE90873885054217,KLTL43459210469496,2011-05-30,$64.25,Closed,Current
1662,GB98MRBP63408114927021,TJUN57954822463549,2019-07-16,"$18,367.76",Active,Savings
1662,GB97PIXJ35115557288201,HLKF07913253464504,2004-12-19,$99.10,Dormant,Credit
1662,GB49HSLZ27860923582285,NZQO74012647495851,2011-03-12,$6.69,Active,Loan
613,GB90WTHZ99464425049857,LHGM64319787086472,2015-12-04,"$2,732.24",Active,Credit
613,GB90AADO96775873837826,PGEL78329283184666,2008-02-13,"$15,102.67",Active,Current
613,GB28OBQX82771659593387,TTGA13832634111825,2001-01-30,$663.50,Closed,Credit
613,GB14POCE64053050411872,XRDX75450407942839,2018-09-21,"$40,627.36",Active,Credit
613,GB71LCAH16017477002395,TLUQ57364959391424,2006-08-28,$1.29,Active,Credit
613,GB87ZPDI79003017047847,PRMM29665453222630,2020-08-04,"$8,898.79",Dormant,Current
613,GB97ZWEG07388968747860,KHOJ02927280443575,2018-08-10,"$6,278.09",Active,Loan
613,GB90BYLA01149136462853,SAUN10203443977722,2005-09-20,$99.21,Closed,Credit
613,GB54XUHJ84814392088753,GHYU24338853671261,2005-11-04,$92.86,Active,Current
613,GB61IKTS13337587413809,NJKY92338335988506,2021-02-28,"$51,984.50",Dormant,Credit
613,GB89DMVI86606924711909,PSLC57875646562316,2012-06-13,$7.06,Dormant,Credit
613,GB29DFNK85053905446635,USKG85587884103665,2007-12-31,$802.80,Active,Current
613,GB74LQWF66386967727385,FBLI18811937209369,2010-04-03,$2.06,Active,Credit
613,GB64RYXO86925812089935,JIBF28806128883875,2001-12-11,$491.43,Active,Credit
613,GB40KKGX15617357957379,ORVP62605483139074,2009-08-15,$240.34,Active,Current
613,GB88OSRJ15546234931236,YYZL57926799278569,2012-06-14,$33.89,Active,Loan
613,GB40QREF60587855372263,EVTG66821180809343,2018-05-28,$340.23,Active,Credit
613,GB78MCWR14881901482408,QERF82842689138034,2019-09-28,$170.96,Freezed,Credit
613,GB22OTRL33101447190704,DNJV83492842524969,2004-11-18,$847.05,Dormant,Loan
613,GB13MEEI50075528984522,IUKL59695290804604,2005-06-23,$38.66,Active,Credit
613,GB08WZWF41719583067762,AXND81511064075348,2003-07-25,$2.92,Freezed,Savings
613,GB56LHKM11324889150161,FWQM15499259325745,2005-08-23,$39.65,Freezed,Savings
613,GB62FCJC62126106379387,WWPC07901840412541,2015-01-25,$19.06,Active,Current
613,GB22RQCH55787631794748,ZNUT83639478765321,2008-02-21,$837.90,Active,Credit
613,GB68UNLX02607975969651,FMJI64273237249425,2001-09-18,$25.86,Closed,Current
613,GB16SOKW99755670378770,XGLM29892716241474,2005-06-09,$1.54,Active,Current
613,GB44BHAL15652265275616,CGWI76254550489198,2009-03-08,"$1,076.88",Active,Loan
613,GB07JSBZ50139924835675,RBZL94840164589565,2014-04-09,$1.27,Dormant,Savings
613,GB85IUSM97222735239607,YQWG03221257283899,2005-01-27,$3.66,Freezed,Credit
613,GB34FHMM78145738267488,LVNN78023470163537,2005-12-01,"$46,563.38",Closed,Savings
613,GB94NBJM72575027663398,GONF08695237771819,2003-04-09,$6.65,Closed,Current
613,GB57JWOQ06276608302396,TNXA79685793205936,2012-03-24,$915.06,Active,Current
613,GB57AWEV53792920697816,MCBD60785851473734,2010-11-25,$19.35,Dormant,Current
613,GB23OJDX70553693847239,RSJO99896690268942,2002-09-08,"$76,662.24",Active,Current
613,GB47XEGS76309355936449,XXIT68249449967842,2016-03-12,$265.46,Freezed,Credit
613,GB63USWR19482620807026,CMOF28682448339126,2007-03-18,$80.88,Freezed,Loan
1637,GB39WZES41920596781059,OVIG02155200942909,2004-12-29,$81.97,Closed,Credit
1637,GB09IGFT73132252239587,VEXJ63754902513179,2008-05-27,"$4,689.17",Active,Current
1637,GB55YXPT64323887711043,NKYC54059987602006,2013-02-20,$0.68,Active,Current
1637,GB22SREJ96280253523318,FNYE56239116594250,2004-06-03,$9.88,Closed,Current
1637,GB84BDIQ79002936720892,TDGB82327856269863,2019-01-26,"$6,151.16",Closed,Loan
1637,GB19LVUJ36230093146562,OCTU63743062180803,2015-01-02,"$85,537.37",Active,Loan
1637,GB10JPAW50173105893344,RJFP55339052175330,2001-08-11,"$18,221.64",Active,Credit
1637,GB39DHSD53145826370604,LHVH41698112313757,2018-09-19,$868.56,Active,Loan
1637,GB23DZFU45921106933690,FKCH68217460259024,2006-11-10,"$10,736.77",Active,Current
1637,GB31CXXO62988645316149,CIQO09911402130735,2002-03-28,"$1,971.50",Freezed,Loan
1637,GB14WSDP72098609939447,SIWE63226801941778,2017-11-30,$9.59,Dormant,Savings
1637,GB90RVVQ61701822759403,VSXX14715922181993,2011-04-09,"$49,188.73",Closed,Credit
1637,GB58RDQL76366505431282,OQHQ28049008329930,2000-11-20,"$18,416.90",Dormant,Savings
1637,GB44KQQH10601172797890,OTFR96051092044720,2020-01-26,$72.71,Active,Loan
1637,GB86KDVF62096557988599,CIDE34290651318659,2009-04-19,"$10,884.79",Closed,Savings
5371,GB30WZQJ20031513599519,LQSE54306043167658,2008-10-14,"$1,524.44",Closed,Current
5371,GB32EBNZ24317733521126,KUUP43252304235369,2018-08-23,$22.77,Active,Credit
5371,GB50IRRW06484999903185,SDCG49237143091333,2017-11-06,$424.88,Active,Current
5371,GB96QTVP50165115897081,KPYK66069706326586,2020-04-28,$79.74,Active,Credit
5371,GB48UETY27951710672114,GYZJ27652177979151,2014-06-02,"$52,144.64",Active,Savings
5371,GB68KAEO34708636545306,RHRH32902036869115,2011-04-03,"$76,699.61",Active,Credit
5371,GB89NEPE83963557779460,ZLYC32707287578735,2004-07-23,"$80,055.56",Dormant,Credit
