Loan ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens,Customer Id,Direct_debit_status,Acc_IBAN,Acc_BBAN
49fa323d-d647-4f31-a73a-203186040aab,Fully Paid,212850,Short Term,749,1219192,2 years,Rent,Debt Consolidation,15646.31,16,,20,0,153254,1792538,0,0,118249,No,GB54BIDT61300671666681,NTMN68340749363575
a1886a8a-8c2f-4b2d-af83-0aba82c68f35,Fully Paid,156112,Short Term,,,8 years,Rent,Debt Consolidation,3297.07,14.6,,4,1,91029,140910,1,0,75547,No,GB30PKIK83916673214078,LSHL02207590653289
d6b416d4-615e-4ebe-b556-4257e1fd4299,Fully Paid,441518,Long Term,689,1135440,5 years,Home Mortgage,Debt Consolidation,11827.5,20.5,,10,2,253954,757900,0,2,16899,Yes,GB89QYXA35662136760632,PZIE62392023638723
cf15703d-e52c-4220-bfef-debb6a777e40,Fully Paid,111892,Short Term,723,966245,1 year,Home Mortgage,Debt Consolidation,15862.53,11.8,58,12,0,145749,275286,0,0,57989,No,GB92HHRU40563872685358,VLUD64318952823774
ac84c8ab-7160-4a11-8cb6-d01370ca072e,Fully Paid,88638,Short Term,657,688997,2 years,Rent,Buy a Car,8095.71,9,,3,0,46569,239624,0,0,95605,Yes,GB38FOOA45108192726111,FWEK58968105497549
650b09ea-fb81-4e72-9a64-910277a0ffcd,Fully Paid,539660,Long Term,701,2213861,3 years,Home Mortgage,other,54793.34,14.2,28,19,0,593408,760078,0,0,56393,No,GB02SGTW01053477013903,FWXH73914442642806
8ef93e06-d40d-45fe-8e60-d58484fb95b7,Fully Paid,204952,Long Term,,,4 years,Rent,Debt Consolidation,12053.22,15.9,,9,0,292315,420970,0,0,28692,No,GB31VHXJ23657828615908,QMBQ14029934584098
f0a387e9-6f1c-4209-bdfa-4c2ef4458ade,Fully Paid,241164,Short Term,709,1041352,2 years,Rent,Debt Consolidation,14058.1,23.8,,15,1,63935,611842,1,0,164555,Yes,GB66AYTG83981189170802,PEZD65438783132382
19777182-fdee-4799-b6eb-8cdf6412d669,Fully Paid,285120,Short Term,700,873449,3 years,Home Mortgage,Home Improvements,11063.51,16.5,39,13,0,91143,114092,0,0,125953,Yes,GB95CVCY53459755345963,AWGJ32481079462732
0a7cfbde-d6ed-47f4-80d6-ce64b8384d2f,Fully Paid,134288,Short Term,689,231971,,Own Home,Debt Consolidation,7403.54,18,,16,1,200241,584034,0,0,103487,Yes,GB18MCNL97474997569254,JOPU84036128574985
eac00e98-9923-429f-8108-4d3e4ff447ea,Fully Paid,443476,Short Term,703,1014961,10+ years,Own Home,Debt Consolidation,16239.3,21.3,6,19,0,373122,611952,0,0,70094,Yes,GB66DUOL38899774042566,YDXL31185637988059
00f6b538-84c1-4886-831c-3830194aa1b8,Fully Paid,99999999,Short Term,751,2265009,10+ years,Home Mortgage,Debt Consolidation,15987.36,24.3,,11,0,274455,1318636,0,0,84539,No,GB55MFCV65821354140979,SRKL62369561780085
982acf4b-3ca8-43d3-b6f3-90d890316c95,Fully Paid,381304,Long Term,722,1505408,3 years,Home Mortgage,Debt Consolidation,8242.2,18.6,80,7,0,596828,816838,0,0,6873,Yes,GB15SGJR46610569653198,XDBI25818449908736
9a25dbe6-3bb8-4cb1-b47e-ba521cc5101d,Charged Off,622226,Long Term,619,3166673,3 years,Home Mortgage,Debt Consolidation,49347.18,24.1,,13,0,460408,671418,0,0,104396,No,GB69KTHO23890874015501,EASL91657081416819
908704f5-0527-48a3-a15b-0919b480ecb3,Fully Paid,515020,Long Term,695,1389945,10+ years,Home Mortgage,Debt Consolidation,19111.72,22.6,9,8,0,510188,1038202,0,0,66556,Yes,GB68HZVZ40858050283977,DKEF09495103504619
7f195cfd-725e-4b97-b09e-1084dfa50d7e,Fully Paid,220990,Short Term,,,3 years,Own Home,Debt Consolidation,41576.37,25.3,,22,0,940424,1903682,0,0,125191,No,GB60WURQ82010215439557,CCXP96397563149691
07527872-77c8-440e-9586-cff61b60267b,Fully Paid,26620,Short Term,736,1053683,8 years,Home Mortgage,Debt Consolidation,15366.06,17.1,,24,0,445189,920480,0,0,196245,No,GB84OJCX67381126746260,WUJT54996052843315
1ea30123-415e-45c0-b054-c83d8996925b,Fully Paid,223806,Short Term,746,2416097,3 years,Rent,Debt Consolidation,10550.13,20.4,33,7,0,177916,689018,0,0,46413,Yes,GB28LZOO76104608685393,SAAX43180824848936
32c3ccc1-0c12-4d2b-9216-b245a8949483,Fully Paid,129492,Short Term,697,680770,10+ years,Home Mortgage,Debt Consolidation,7545.09,25,25,11,0,84702,209594,0,0,98665,No,GB75CLIU02873384233412,JPZV61933682706819
4f960380-c24a-4750-90a7-5b9cce88dc96,Charged Off,382184,Short Term,7370,735642,7 years,Home Mortgage,Debt Consolidation,9686.01,15.3,,11,1,147022,264330,1,0,136538,Yes,GB59ANXB27848164046546,ZCQU81980427703477
ebcd5625-713e-4f45-8ef1-45be2700c5ff,Fully Paid,156288,Long Term,606,2272761,5 years,Own Home,vacation,27651.84,21.5,31,12,5,112138,178596,0,0,40855,Yes,GB39HWQK40888378364459,ZDAP45544189266204
ba73f767-7dda-4dad-95f5-3206c8014f2d,Fully Paid,109362,Short Term,710,963376,1 year,Home Mortgage,Debt Consolidation,19749.36,16.9,39,12,0,210938,275682,0,0,120161,Yes,GB77IOGA53275236310826,MBRA74347124581323
a9323707-a6ee-4651-8881-794132190d5d,Fully Paid,134992,Short Term,707,687401,,Home Mortgage,Debt Consolidation,11227.29,17,82,19,0,112024,322674,0,0,113835,Yes,GB08EWTM42822647354878,WQVS42629472118738
8a67ebb8-849b-46ce-8eac-94ee613f7610,Charged Off,215754,Short Term,7410,745332,3 years,Rent,Debt Consolidation,15776.27,42.6,,21,0,368467,948112,0,0,127212,Yes,GB91MNFC30218554377191,SWHF32176249495807
778837aa-ef1e-4af3-9a12-cb84d74dd39d,Fully Paid,172788,Short Term,735,503614,1 year,Rent,Debt Consolidation,9610.58,8.5,,11,0,120536,432080,0,0,22904,Yes,GB82DFZH20998828804258,WYXI92357055001493
10e27c83-4eac-4092-a5a0-4b4f0b00f82c,Fully Paid,260744,Short Term,728,1125978,10+ years,Rent,Debt Consolidation,15200.76,15.6,45,23,0,235961,707828,0,0,95857,No,GB46RWSL40080329555278,UIOK75023012987631
7f9e2889-d1e3-450a-a72d-f340f36241f6,Fully Paid,281116,Short Term,739,896401,3 years,Home Mortgage,Debt Consolidation,17629.34,12.2,31,8,0,53485,140426,0,0,76437,No,GB79AHUR12614100262617,GZSJ99579684740044
a4608290-8e00-4074-8a8e-bc640657c58d,Fully Paid,224334,Short Term,730,1201199,10+ years,Home Mortgage,Debt Consolidation,20520.76,13.2,71,17,1,216049,822888,0,0,154861,No,GB40RVMG97429925664305,SXGJ55202630269986
d0cb2cc3-d96b-4ce8-9400-5fb4bb1666b0,Fully Paid,425744,Short Term,,,1 year,Home Mortgage,Debt Consolidation,10111.23,19.1,,11,0,354369,443124,0,0,39761,No,GB75SHMV33819812128976,XNVE48937155641740
f413b8b6-1d8f-4811-b4e4-97e6823001e9,Fully Paid,429176,Short Term,747,1482608,< 1 year,Rent,Debt Consolidation,30022.85,14.6,,9,0,335806,624140,0,0,49026,No,GB61FJLH51180716766291,MWZZ12981721103419
14b5345b-33d5-4188-9e74-5bfaa7bd6dcb,Fully Paid,222266,Short Term,701,739043,4 years,Rent,Debt Consolidation,12502,5.9,,10,0,111644,215446,0,0,71078,No,GB87MVXD68743714706526,EDWX49327869577566
9e48d25d-cbcc-4769-8747-7170f74d752a,Charged Off,331496,Long Term,727,668002,< 1 year,Rent,Buy a Car,8127.25,11.1,23,14,1,12388,101728,1,0,80435,No,GB84QQWX11575477146941,WRVC04736627905453
ccbbf001-6b46-4d5b-9d69-e3f28a904ddf,Fully Paid,458282,Short Term,718,1378298,3 years,Home Mortgage,Debt Consolidation,26187.7,21.5,5,18,0,248900,821062,0,0,108452,No,GB74WEOJ33409110717894,WJLS78504795740080
6f2934b6-a7eb-4142-8364-ab308701eb7f,Fully Paid,99999999,Short Term,714,1629478,10+ years,Home Mortgage,other,49019.81,27.7,6,19,0,626829,990198,0,0,127604,Yes,GB20UZTJ93742382253914,RARF02843022707963
d91517f9-278a-400a-a601-8d58ecce57fc,Charged Off,217954,Short Term,737,1631055,10+ years,Home Mortgage,Debt Consolidation,14135.81,26,9,4,0,35587,69124,0,0,81276,No,GB37SLAJ47099833044384,HSZZ49430067532016
b1c874ec-9e04-46d7-b350-616ceef32edb,Fully Paid,766392,Long Term,597,1796526,6 years,Home Mortgage,Debt Consolidation,37127.9,14.9,,10,0,621490,722502,0,0,147690,Yes,GB04WPGJ63084676564238,DXPI53646092140793
a33c6b48-6601-48aa-b80f-0e4b3ee26fbe,Fully Paid,334928,Short Term,744,1650188,2 years,Own Home,Debt Consolidation,11565.11,20,,9,0,330733,911812,0,0,127125,No,GB22IKQG99491165819256,XEOV89805334857643
01f8a44e-18ed-48ef-a9c9-9606bf6e14bc,Fully Paid,222244,Long Term,719,1510177,5 years,Home Mortgage,Debt Consolidation,11628.38,11.3,26,9,1,75506,150986,0,1,98940,Yes,GB38CZWB48462851735757,GOZP85461456972299
9180d10f-3674-40de-852e-9cc619e8f08c,Fully Paid,684134,Long Term,729,1586462,10+ years,Home Mortgage,Debt Consolidation,11422.61,41.3,,17,0,632548,2989536,0,0,110759,No,GB74IHNG79972989602109,YSVA58190482396823
6dacfd72-e293-4189-a8b7-1796c5c185ce,Fully Paid,162624,Short Term,,,10+ years,Home Mortgage,Home Improvements,53574.3,27.3,48,13,0,1745682,2659624,0,0,178425,No,GB49ZHID51782861417842,NOTU11332797318597
e96ee9c7-2327-4786-8794-de66f0bb689b,Fully Paid,122518,Short Term,725,1322552,< 1 year,Home Mortgage,Debt Consolidation,19287.09,28.3,,8,0,912190,1081080,0,0,151158,No,GB62FAVR36571051287887,DUHM18822347317446
9f156e72-cede-4033-a4d4-1472f10a5bd9,Fully Paid,447920,Long Term,,,6 years,Home Mortgage,Debt Consolidation,54351.02,27.3,41,13,0,194047,382756,0,0,173557,No,GB81BIXL85187949213636,PPHR48697005702198
4482dbe2-75cc-46d6-9f45-b4ac6dbd18ca,Fully Paid,268576,Short Term,750,839838,,Own Home,Debt Consolidation,10567.99,13,,14,0,190874,1027950,0,0,143274,Yes,GB50RTNH64434571977575,AQJN30450710753549
4e382f5e-c36a-4fac-8797-5421f6480878,Fully Paid,156002,Short Term,,,10+ years,Own Home,Home Improvements,4122.05,15.1,11,12,0,109744,439736,0,0,103606,No,GB52VLOY04135238783813,EXHN68823816308931
7bc47f5e-8b12-4422-87b6-f029e1542796,Fully Paid,99999999,Short Term,744,1660562,< 1 year,Home Mortgage,Debt Consolidation,10586.04,20.6,,9,1,173603,256410,1,0,72913,Yes,GB10FSXQ40398813410871,KJIT10936820375173
a40145e5-6391-469e-bbf5-03bc413343c1,Fully Paid,193446,Short Term,,,3 years,Rent,Debt Consolidation,20883.47,15.8,67,12,0,151373,251482,0,0,5280,Yes,GB42EYNX40494777253076,ZESP28051821425091
fdfd1c3c-052f-461c-92c1-fd52d08f4f23,Charged Off,380996,Long Term,7260,813162,4 years,Home Mortgage,Debt Consolidation,7623.56,20.5,,6,0,218918,363660,0,0,50382,Yes,GB55BOGS07739554728224,HHCF75210737547976
60650b84-29ea-471a-ab8d-0f1bbdedcdb0,Fully Paid,93148,Short Term,729,4788000,10+ years,Home Mortgage,other,42214.2,26.1,,8,0,690688,840048,0,0,79770,No,GB73CSFE42945711463179,MROX25968021301875
822b7b70-a739-4aa1-a450-f85ed35d24d3,Fully Paid,321860,Short Term,725,1389812,9 years,Home Mortgage,Debt Consolidation,22120.94,18.6,5,9,1,231667,368984,1,0,54340,Yes,GB44VVCK79359989483638,FIKI75359581067153
497ccc4d-7440-4f13-afe9-ff2773b57527,Fully Paid,160468,Short Term,,,,Home Mortgage,Debt Consolidation,4163.28,43.3,,10,1,143279,724460,1,0,198085,Yes,GB86IKOR37989761005804,BTSI91283745075511
40bde7b8-0154-419b-b4f7-e8c3d926716a,Fully Paid,448294,Short Term,736,973769,10+ years,Own Home,Buy House,5201.63,12.4,,7,0,256956,749452,0,0,5374,Yes,GB66TJOY99275670375293,BIZR51923291561561
e4ac0832-0734-4853-96db-a7d1e46dc64c,Charged Off,323796,Long Term,7060,801648,7 years,Rent,Debt Consolidation,16166.53,20.5,21,10,0,78356,235048,0,0,30648,Yes,GB44UWLU24618426177787,YABE05577130425439
e147a09e-6e5b-4d50-ac7e-e4706990b433,Charged Off,352396,Long Term,674,1369501,1 year,Home Mortgage,Debt Consolidation,22140.32,13.4,,23,0,727719,1053294,0,0,159197,No,GB77TYLV84107264388910,UDHJ18302220866999
d33cb6c0-991f-42de-b291-5123af1daf2b,Fully Paid,110462,Short Term,711,1156302,7 years,Rent,Debt Consolidation,21006.21,22.5,76,7,0,65056,80300,0,0,96465,No,GB48LJFH67098482298980,NFNO28506867568745
616f5afc-54fb-4791-8e39-c5f7bd255849,Charged Off,280192,Short Term,694,1248338,8 years,Home Mortgage,Debt Consolidation,13107.53,11.8,56,7,4,2242,216810,3,1,110953,No,GB91XIEA80562933711278,QABL03671229437743
38d4ba2c-2398-4b5b-a25e-83d9b31c1849,Fully Paid,321794,Short Term,718,1324680,10+ years,Home Mortgage,Debt Consolidation,28149.45,18.7,27,17,0,184737,293810,0,0,24380,Yes,GB31NQAV41420523459505,CBPV49318925671638
8a80a7d0-5637-4243-a538-69ebba10d372,Charged Off,215380,Short Term,7080,651035,2 years,Own Home,Debt Consolidation,9819.77,6.8,,8,0,197125,370568,0,0,91584,Yes,GB18TIGB96877159997672,YSKJ31128691405631
1a84794c-eb07-4694-acd9-96620cecca22,Fully Paid,179124,Short Term,738,3674258,2 years,Home Mortgage,Debt Consolidation,28628.63,23,,9,1,93138,170082,1,0,2648,No,GB60GRQS51512331246631,JUJT72183142300076
1aede383-669f-49af-b598-ff47a43fca72,Charged Off,589930,Long Term,6890,1153566,10+ years,Home Mortgage,Debt Consolidation,13650.55,12,,13,0,167048,249260,0,0,196172,Yes,GB82GZNS67014563134715,INKU03741386705628
2703832f-4ac9-428c-b390-aa25d490eb0b,Charged Off,224004,Long Term,679,1276819,10+ years,Rent,Debt Consolidation,27664.57,18.2,,14,1,124279,437382,1,0,123163,No,GB72ZACB42200906404378,XIXY84426060871863
c2010ea8-97c5-4aca-8bf9-6a46a441db72,Fully Paid,766546,Long Term,712,2213006,10+ years,Home Mortgage,Debt Consolidation,55140.47,27,9,13,0,394668,2049278,0,0,126188,Yes,GB92MARL19626812855789,KPRI73002808693304
d809464b-784c-45d5-bd7e-9fca09510978,Charged Off,161414,Short Term,720,2129710,9 years,Home Mortgage,Business Loan,15120.96,33.2,,9,0,310042,533434,0,0,184702,No,GB51RSAL87665489525929,TMFA54438238424487
94441a6d-83c7-422f-88ed-4f2b5d66f820,Fully Paid,99999999,Short Term,730,621870,1 year,Own Home,Debt Consolidation,8705.99,12.1,,6,1,58805,197956,1,0,1928,No,GB67JKAS25423919488648,DZGF97828719780734
729d8aa1-d623-44fe-ac5d-c181ff5f9ecf,Fully Paid,99999999,Short Term,742,1232910,10+ years,Home Mortgage,Debt Consolidation,25274.37,16.6,,19,0,271035,1291444,0,0,124844,No,GB60LSDT23145359342211,UODT19451022646131
0f43a948-a10c-4f1c-9265-1ce89d5e54e7,Fully Paid,165506,Short Term,,,3 years,Home Mortgage,Debt Consolidation,23811.75,24.8,,16,1,176016,657426,1,0,102871,No,GB03TUCT69096512907841,VIRZ05585377286090
875dfdb2-78d3-449c-aee7-8c8f2258a0ff,Fully Paid,99999999,Long Term,689,793611,1 year,Home Mortgage,Debt Consolidation,10052.33,13.3,,9,1,79458,183634,0,1,6953,No,GB05RTGK06810521222741,NOIZ50578141814024
0db03ddd-c24f-4d20-a882-73cd375c99f6,Charged Off,237248,Short Term,744,3490813,9 years,Rent,Debt Consolidation,9396.07,21.8,9,8,1,432364,640200,1,0,57841,No,GB23VXGK22776241640480,NDHA30324879760671
6e294c91-340e-4608-aebe-ba15ac69cea5,Fully Paid,224906,Short Term,746,893494,8 years,Rent,Debt Consolidation,22933,8.4,,8,0,153387,539836,0,0,65617,No,GB39RYPV40583090919720,RZOM64458323498529
e2c1b0da-54d9-4fea-8a10-3e6b888f4c37,Charged Off,342892,Long Term,,,,Rent,Debt Consolidation,10057.08,22.3,9,9,0,309890,580602,0,0,119462,No,GB85WXHG40710736902706,DDMD69109916595380
3389881d-53ad-431f-9097-cb5ca9b68c6b,Charged Off,105864,Short Term,719,558163,1 year,Rent,Debt Consolidation,13163.39,10.1,,10,0,14117,93346,0,0,18253,No,GB71HXMS95559771413823,LVFT74887203927093
74c1564d-f191-465c-83d5-d94e9277a0ea,Fully Paid,775082,Long Term,691,7650160,10+ years,Home Mortgage,Debt Consolidation,96902.09,17.4,,14,0,3691472,11906202,0,0,71611,No,GB25NESI23247612619348,MRGO96084009764598
1cf6e709-9f62-4023-87bc-134d6bacf962,Fully Paid,207416,Short Term,717,2251139,< 1 year,Rent,Debt Consolidation,19941.26,29.5,,6,0,779171,1052722,0,0,41194,No,GB06GCUZ95731942556632,KLYD62737605131915
91e65149-dfab-4f64-9b00-09f40997e144,Fully Paid,104082,Short Term,,,1 year,Rent,Buy a Car,10674.01,11.8,,7,0,18772,26026,0,0,10250,Yes,GB41RDWR83577199791797,IHZV70974008160034
f79de475-7540-4118-9bd0-d0f0fa193097,Fully Paid,449944,Long Term,742,1496136,7 years,Home Mortgage,Debt Consolidation,14462.61,18.7,78,11,0,345154,1285086,0,0,167433,No,GB31SRTF53332086643535,XFAK79153568048514
760b73b1-7efe-40c3-949a-66191fc10ef5,Charged Off,747076,Short Term,717,1403625,10+ years,Home Mortgage,Debt Consolidation,23042.82,37.4,,15,0,834005,1445620,0,0,187548,No,GB93UHEU50963089052620,UPLX60249549402549
5cb596f1-9977-41e0-a24b-a781da339232,Fully Paid,768856,Short Term,711,1707435,8 years,Home Mortgage,Debt Consolidation,20346.91,15,74,8,0,163951,494362,0,0,41721,Yes,GB76HXJQ32982793094515,PPSH79477699066534
df61e70b-a653-48d8-b1eb-79fe5d5fbab9,Fully Paid,469128,Long Term,678,875501,2 years,Home Mortgage,Business Loan,12402.82,17,,4,0,367631,442024,0,0,5283,No,GB58OIUQ77786814418637,DRGO49180476932243
f7248468-9e99-4a0c-8eec-fc16fe266968,Fully Paid,444884,Long Term,722,4034289,10+ years,Home Mortgage,Home Improvements,23062.77,27.7,5,18,0,425163,845856,0,0,151605,Yes,GB96WEPZ00895713354372,KZBX00687181040296
5d232062-50cc-429e-a580-cc7710d77eb0,Fully Paid,308176,Short Term,,,1 year,Rent,Debt Consolidation,7031.71,11.8,37,8,0,261877,372064,0,0,41682,No,GB81PFPN09515507008721,OUIH18251672307380
17286688-56da-45a5-9e41-6323e4db6765,Charged Off,322124,Short Term,713,690707,1 year,Rent,Debt Consolidation,10492.94,14.2,45,7,0,70585,166452,0,0,86244,No,GB50PIAA23361242436027,XTKW44074506079603
dacb1017-1b53-4434-910f-9de25dcb2677,Fully Paid,468930,Short Term,746,3471300,6 years,Rent,Debt Consolidation,35002.37,21.5,72,15,0,759506,1027356,0,0,171091,Yes,GB13KVMQ61008185942687,DFMT05271626890520
f07318c2-e801-4ebf-a1cb-4a6ed379b60b,Fully Paid,112706,Short Term,,,8 years,Rent,Debt Consolidation,545.68,7.4,61,4,0,11932,197384,0,0,146228,No,GB98EJGT56567077759129,IFNQ40679739078391
63107bf0-9741-43c6-a2ed-bdfb88739d65,Fully Paid,269786,Long Term,664,1320291,10+ years,Home Mortgage,Debt Consolidation,18814.18,12.9,58,12,0,119985,484110,0,0,76189,Yes,GB83VWLY24556310041002,UZDZ17823864744400
f312268d-1a00-4190-a640-e696efcaba0d,Fully Paid,270204,Short Term,735,1069567,10+ years,Rent,other,15062.82,20.9,,13,1,169100,349030,1,0,196099,No,GB42NSTI73355825104903,GTDP08840149887090
ccb75ce2-7dba-4a8a-a7fa-d71bf13e9a26,Fully Paid,222024,Long Term,741,1246362,10+ years,Home Mortgage,Buy a Car,19401.66,16,,11,0,68723,222266,0,0,98359,No,GB18EVZL31055192395612,SBCI47525308752599
fe1f5d53-a256-48d7-af3e-e4bb26fbe414,Fully Paid,327492,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,12549.88,8.7,,15,0,69673,292292,0,0,16095,No,GB11WRVL23272101207759,XRHK00354079223074
07c0aa0d-e65d-48e4-a813-15b78a1ad9c5,Charged Off,247500,Long Term,729,992446,10+ years,Rent,Debt Consolidation,20014.41,13.2,,17,0,329745,683012,0,0,110211,Yes,GB24XUFM48388602912538,PNIF68731254613749
808af88b-4869-4268-991f-568fdfea6d5a,Charged Off,429000,Long Term,7150,1037400,10+ years,Rent,Debt Consolidation,9163.7,23.7,30,12,0,299041,1479764,0,0,9466,No,GB66VOCV06302421009991,AIXT79184299010194
98aa183a-2150-45e9-8d65-570f19aa0b01,Fully Paid,344784,Long Term,723,1237603,7 years,Home Mortgage,Debt Consolidation,23823.91,22,15,12,0,170620,593296,0,0,156753,No,GB05MRGY89015175956850,SPAD44799427810531
7b93a33d-cbaf-483f-a1e0-c12cf2b1b693,Fully Paid,272492,Short Term,,,5 years,Home Mortgage,Debt Consolidation,33943.88,29.8,,21,0,781926,1026520,0,0,34437,Yes,GB82LNTP76283092631571,JKII66898172738289
38d48731-7c08-4a25-bd42-5cc015c7cbe9,Fully Paid,109208,Short Term,739,1320424,10+ years,Home Mortgage,Debt Consolidation,20136.39,13.4,34,16,0,125039,369358,0,0,97764,No,GB17ZYWV47022489653509,IOLB91169260876143
655d6698-7703-40cf-9d12-73b7bb89e54b,Charged Off,215710,Short Term,729,1304065,7 years,Home Mortgage,Home Improvements,22386.56,19.9,,14,0,223345,399102,0,0,102047,Yes,GB74RYVH02667081871023,DDBN92544674951694
03fab357-cbad-4f4b-a56a-f74d69217c67,Fully Paid,577588,Long Term,633,1789439,10+ years,Home Mortgage,Debt Consolidation,43393.91,16.5,12,8,0,531297,775764,0,0,197268,No,GB76HFLG56832070021295,OOMI42558116055220
831795f2-c4bf-41a7-a19c-e4fcb53b059d,Charged Off,221298,Long Term,691,1146726,7 years,Home Mortgage,Home Improvements,21959.82,16,,13,0,129029,332002,0,0,49157,No,GB71XHSG84031749087440,FBBA73579975571265
b379427c-59bc-4a6a-8c7d-a2f9ebe15540,Fully Paid,99999999,Short Term,717,676742,6 years,Rent,Debt Consolidation,9812.93,13.9,2,12,0,150556,463650,0,0,44072,Yes,GB95VTBH90525436788579,SZDE83784467160955
5b8258b5-c1c6-4d4c-b393-2fa6dff485d7,Charged Off,219164,Short Term,721,748410,< 1 year,Own Home,Home Improvements,8357.15,18.3,43,6,0,347700,433840,0,0,183288,No,GB32EQPO70726604589783,WHBY79481609605963
59cb6f39-e880-4ff3-b7b3-2b0617c02e23,Fully Paid,377784,Short Term,744,911620,7 years,Rent,Debt Consolidation,18080.4,15.6,,7,0,339948,744084,0,0,68215,Yes,GB51JQDJ71590610638826,LFGT85430410393773
c1143f76-bbdf-4a51-bfca-9702687402b7,Fully Paid,328548,Short Term,673,1466857,2 years,Home Mortgage,Debt Consolidation,24569.85,18.1,,6,0,683316,804056,0,0,93416,No,GB12UMID76775897857406,HFKG06993482523192
3c9e9cef-3a30-4f14-8ead-524e445441ea,Fully Paid,434852,Long Term,729,2835427,3 years,Rent,Debt Consolidation,58126.32,19.9,,18,0,903431,1325830,0,0,100869,No,GB79FZTC12678636335651,QGHP01720622410919
49464a63-baac-41c2-86cc-3f9e391f5814,Fully Paid,99999999,Short Term,751,2764481,4 years,Home Mortgage,Debt Consolidation,38702.62,21.4,,12,0,251009,949806,0,0,150285,No,GB39RKNZ37181807073959,PKAA91188867983200
bc67fe0f-9308-421f-8060-d4b7ac582eab,Fully Paid,285142,Short Term,740,985036,8 years,Home Mortgage,Debt Consolidation,22491.63,18.9,2,18,0,174648,410212,0,0,77239,No,GB12JMOM33923151299313,BBOO01205697261335
b84d788c-fd0a-4afc-830a-1fccb730ff4d,Fully Paid,386606,Long Term,689,765833,10+ years,Rent,Debt Consolidation,20550.02,14.3,77,8,0,163894,218372,0,0,111268,No,GB04PBUQ88744420561849,CZYD68149527100368
b49b5e5a-7798-4407-9e54-c9fac9311c92,Charged Off,207988,Short Term,750,785878,1 year,Rent,Debt Consolidation,12966.93,20,,8,0,191178,804936,0,0,147654,Yes,GB08ZEHU59725010333204,CEVH09572174290980
f24dfce9-c31b-4bb3-beb3-35c21d97c0e0,Fully Paid,99999999,Short Term,747,1138062,6 years,Home Mortgage,Home Improvements,18872.89,9.3,,9,0,115919,373846,0,0,10606,No,GB10MKJG40860852385427,GBJF87356279737558
6d73f74d-855c-422a-951e-6327dc59a4b7,Fully Paid,84040,Short Term,740,967765,4 years,Rent,Debt Consolidation,11935.8,7.4,,8,0,28120,208736,0,0,128495,Yes,GB48YYWH10891331707645,PXLC67457552967936
6ca3886a-2bc1-49b4-ba35-02c8ab8101f3,Charged Off,542146,Short Term,732,2809245,10+ years,Home Mortgage,Debt Consolidation,27156.13,19,8,19,0,317528,581724,0,0,40714,Yes,GB40KRPU48574815004358,BWYI25801808815101
2d78c533-ac82-4b66-b14c-8784cd28de1b,Fully Paid,323224,Short Term,742,1376379,2 years,Home Mortgage,Home Improvements,17663.73,13.7,,13,0,308731,570152,0,0,56323,Yes,GB86PCAJ57920200917160,IWFZ24378787397866
128aa549-3603-4a10-bf76-ff5138b3ab0a,Charged Off,462902,Long Term,676,1127327,10+ years,Home Mortgage,Debt Consolidation,7637.62,12.3,,4,0,287071,537834,0,0,170068,No,GB56SGVL42331656204247,KJQP39264288039942
0abd0d38-8fdc-4566-873e-58bdaae17f90,Fully Paid,99999999,Short Term,729,1931920,< 1 year,Home Mortgage,Debt Consolidation,23505.09,33.4,14,14,0,971698,1424214,0,0,15922,Yes,GB55FHMZ22518348260085,ECQB72473987997490
08d65bdd-2009-4455-984a-4aebe46c48ee,Charged Off,344960,Long Term,637,931000,7 years,Home Mortgage,other,21413,12.8,,11,0,398772,655864,0,0,9222,Yes,GB94DRTG43669959882745,YIBN79921767502440
f23f7bf8-0b5c-45b5-8170-b01bbe245ccf,Fully Paid,327250,Long Term,673,1111956,7 years,Home Mortgage,Debt Consolidation,9062.43,15.5,,10,1,139099,364408,1,0,154601,Yes,GB83DYAR74113238333856,DHSN85844905844732
09e9f27f-8ef0-43b4-9604-8918bf0ac6f4,Fully Paid,551320,Short Term,,,3 years,Rent,Business Loan,13274.73,17.3,,8,0,400425,614130,0,0,44914,Yes,GB14OIJN03114692156299,TBSP49099837823776
e8b547ca-bb75-459c-b366-83a2b66f5e93,Fully Paid,667326,Short Term,748,1825045,10+ years,Home Mortgage,Debt Consolidation,26767.2,22.4,,17,0,1153889,3817352,0,0,118118,No,GB13KWKV72364277541356,DKNT88864222690039
d1b58a12-cda2-4aab-92a4-d544a344d465,Charged Off,218636,Short Term,728,1007076,8 years,Own Home,Debt Consolidation,24421.46,12.4,47,11,1,106913,235334,0,1,91678,No,GB09JCYV91467421964171,DVRR93166043515222
583b260f-820f-4ac7-974a-13d6ac617c7a,Fully Paid,141900,Short Term,731,622174,2 years,Rent,Debt Consolidation,2867.29,9.3,20,5,0,103265,207218,0,0,8632,Yes,GB98IIAP79584942620161,RGTS63457558697599
