Cust_ID,Acc_BBAN,Subscription,Start_Dt,End_Dt,Due_Dt,Category,Amount,Payment_Freq,Subscriptions_Count
8503187931638,TJVC54603290321717,Meet Up,21-05-2018,27-10-2018,16th,Professional Networking,32.74,Monthly,2
8503187931638,VQZU25283110156300,Meet Up,21-07-2021,27-01-2022,7th,Professional Networking,43.75,Monthly,2
8505881723465,DXCG03029230113557,eBay,01-01-2020,03-07-2020,3rd,E-commerce,41.53,Monthly,2
8505881723465,UUVS91349748451332,Walmart,31-12-2015,03-07-2016,8th,E-commerce,25.39,Monthly,2
8505881723465,GCUL36485729620815,YouTube Music,23-04-2020,22-10-2020,14th,Music,22.68,Monthly,4
8505881723465,HHHI52306938189003,Amazon Music,21-04-2016,09-10-2016,12th,Music,30.35,Monthly,4
8505881723465,HHHI52306938189003,Spotify,04-05-2016,24-10-2016,20th,Music,37.3,Monthly,4
8505881723465,HHHI52306938189003,Apple Music,23-04-2016,01-11-2016,3rd,Music,27.08,Monthly,4
8505881723465,INIH93433791205416,Disney+,16-05-2021,18-11-2021,11th,OTT,10.84,Monthly,1
8505881723465,INIH93433791205416,Jobcase,24-05-2021,18-11-2021,23th,Professional Networking,14.14,Monthly,1
8547016998980,QQON60064728647203,Etsy,30-06-2021,14-01-2022,24th,E-commerce,34.0,Monthly,3
8547016998980,ADQN64001865362827,eBay,11-09-2021,19-03-2022,24th,E-commerce,26.49,Monthly,3
8547016998980,TNMA32434326865280,eBay,19-04-2021,26-10-2021,20th,E-commerce,6.71,Monthly,3
8547016998980,PRQA95284740135788,Spotify,19-04-2021,03-10-2021,27th,Music,24.29,Monthly,4
8547016998980,WBWL72440918403989,YouTube Music,06-06-2021,07-12-2021,14th,Music,9.13,Monthly,4
8547016998980,ADQN64001865362827,Apple Music,28-09-2021,19-03-2022,6th,Music,19.92,Monthly,4
8547016998980,FTSH26236822000425,YouTube Music,05-01-2021,18-06-2021,18th,Music,29.39,Monthly,4
8547016998980,WBWL72440918403989,Disney+,22-05-2021,05-12-2021,19th,OTT,48.91,Monthly,1
8547016998980,ADQN64001865362827,Meet Up,27-09-2021,01-04-2022,10th,Professional Networking,19.01,Monthly,2
8547016998980,TNMA32434326865280,Jobcase,30-04-2021,21-10-2021,10th,Professional Networking,44.42,Monthly,2
8588309266812,SXAI74625189079927,Walmart,19-04-2021,25-10-2021,27th,E-commerce,47.07,Monthly,4
8588309266812,QUIP48381232043361,Etsy,20-02-2019,20-08-2019,7th,E-commerce,25.27,Monthly,4
8588309266812,OJQF13021095628822,Amazon,19-12-2017,19-06-2018,26th,E-commerce,49.11,Monthly,4
8588309266812,OJQF13021095628822,Etsy,02-01-2018,04-07-2018,26th,E-commerce,22.16,Monthly,4
8588309266812,QUIP48381232043361,Spotify,20-02-2019,22-08-2019,1st,Music,41.69,Monthly,3
8588309266812,TVOX13148657041343,Apple Music,09-01-2021,12-07-2021,20th,Music,21.13,Monthly,3
8588309266812,COPC66757830271402,Spotify,03-09-2020,21-02-2021,15th,Music,33.64,Monthly,3
8588309266812,SXAI74625189079927,Disney+,26-04-2021,12-10-2021,9th,OTT,24.58,Monthly,3
8588309266812,QUIP48381232043361,Netflix,25-02-2019,26-07-2019,20th,OTT,50.6,Monthly,3
8588309266812,COPC66757830271402,HBO Max,17-09-2020,20-02-2021,2nd,OTT,11.2,Monthly,3
8588309266812,BLIL23802996001226,LinkedIn,03-06-2017,19-11-2017,23th,Professional Networking,21.21,Monthly,5
8588309266812,IHMN69487496286838,LinkedIn,05-08-2017,27-01-2018,4th,Professional Networking,40.28,Monthly,5
8588309266812,SXAI74625189079927,Xing,27-04-2021,06-10-2021,8th,Professional Networking,12.44,Monthly,5
8588309266812,OJQF13021095628822,Xing,26-12-2017,10-06-2018,9th,Professional Networking,37.63,Monthly,5
8588309266812,COPC66757830271402,Jobcase,23-08-2020,19-02-2021,5th,Professional Networking,33.49,Monthly,5
8596051657161,FZBF69080296445662,Disney+,14-12-2017,27-06-2018,5th,OTT,27.19,Monthly,1
8630108749871,GRIB21755586227495,eBay,14-07-2017,09-01-2018,15th,E-commerce,11.34,Monthly,2
8630108749871,ESSI68629488531748,Walmart,22-03-2021,17-09-2021,11th,E-commerce,38.62,Monthly,2
8630108749871,KTZS11030122445565,Amazon Music,05-04-2020,21-09-2020,8th,Music,16.97,Monthly,3
8630108749871,JZVH35931674779073,Spotify,02-06-2020,18-11-2020,28th,Music,17.41,Monthly,3
8630108749871,JZVH35931674779073,Amazon Music,08-05-2020,17-11-2020,4th,Music,29.53,Monthly,3
8630108749871,GRIB21755586227495,Prime Video,26-07-2017,12-01-2018,22th,OTT,20.23,Monthly,1
8630108749871,GRIB21755586227495,LinkedIn,16-07-2017,23-01-2018,22th,Professional Networking,6.15,Monthly,2
8630108749871,ESSI68629488531748,Jobcase,08-04-2021,02-10-2021,7th,Professional Networking,34.76,Monthly,2
8637656466144,QXHT15992867567657,Etsy,11-10-2020,28-03-2021,3rd,E-commerce,39.24,Monthly,3
8637656466144,KEQA66537755010590,Amazon,13-07-2019,21-01-2020,25th,E-commerce,18.06,Monthly,3
8637656466144,FWRU87598792334635,Amazon,01-06-2021,15-11-2021,21th,E-commerce,37.0,Monthly,3
8637656466144,PZFF36314907982378,Apple Music,04-09-2017,18-03-2018,15th,Music,43.53,Monthly,2
8637656466144,KEQA66537755010590,Amazon Music,16-07-2019,27-01-2020,6th,Music,48.78,Monthly,2
8637656466144,QXHT15992867567657,Prime Video,19-10-2020,12-04-2021,1st,OTT,17.23,Monthly,3
8637656466144,PZFF36314907982378,Disney+,05-09-2017,18-03-2018,1st,OTT,39.24,Monthly,3
8637656466144,SESX30481768784348,HBO Max,19-06-2020,01-01-2021,7th,OTT,30.97,Monthly,3
8637656466144,FWRU87598792334635,Meet Up,23-05-2021,15-11-2021,16th,Professional Networking,12.96,Monthly,3
8637656466144,SESX30481768784348,Jobcase,16-06-2020,19-12-2020,22th,Professional Networking,12.45,Monthly,3
8637656466144,SESX30481768784348,Xing,01-07-2020,18-12-2020,12th,Professional Networking,40.57,Monthly,3
8644479877804,VGAV20709543263880,Spotify,30-04-2021,23-10-2021,22th,Music,40.04,Monthly,2
8644479877804,VGAV20709543263880,Spotify,12-05-2021,19-10-2021,21th,Music,45.06,Monthly,2
8644479877804,EFLH43348200867939,Prime Video,28-04-2016,05-10-2016,22th,OTT,45.09,Monthly,2
8644479877804,BSAC62594207748714,Disney+,06-05-2016,07-11-2016,21th,OTT,44.59,Monthly,2
8644479877804,BSAC62594207748714,Xing,28-04-2016,21-10-2016,21th,Professional Networking,19.69,Monthly,1
8648674017607,KMUP06449831707861,eBay,19-10-2016,05-04-2017,18th,E-commerce,37.04,Monthly,1
8648674017607,LBHZ72503931643382,Disney+,03-09-2016,03-03-2017,24th,OTT,24.81,Monthly,2
8648674017607,KMUP06449831707861,HBO Max,12-10-2016,10-04-2017,14th,OTT,10.17,Monthly,2
8648674017607,KMUP06449831707861,Xing,23-10-2016,20-04-2017,19th,Professional Networking,11.41,Monthly,1
8650457481277,GMXY99183781280849,eBay,24-10-2014,01-04-2015,26th,E-commerce,37.06,Monthly,6
8650457481277,GMXY99183781280849,eBay,23-10-2014,04-04-2015,2nd,E-commerce,49.49,Monthly,6
8650457481277,HLET15671367938410,eBay,30-11-2018,26-05-2019,9th,E-commerce,9.35,Monthly,6
8650457481277,CBSC81913454098734,Amazon,18-03-2020,25-09-2020,7th,E-commerce,27.7,Monthly,6
8650457481277,LCRQ49208288950757,Etsy,21-03-2017,10-09-2017,21th,E-commerce,46.41,Monthly,6
8650457481277,ISMR85445761470398,Amazon,26-05-2018,24-11-2018,18th,E-commerce,49.4,Monthly,6
8650457481277,HLET15671367938410,YouTube Music,02-12-2018,08-05-2019,20th,Music,7.99,Monthly,1
8650457481277,GMXY99183781280849,Disney+,08-10-2014,24-03-2015,2nd,OTT,23.05,Monthly,3
8650457481277,CBSC81913454098734,Prime Video,04-03-2020,05-09-2020,13th,OTT,29.74,Monthly,3
8650457481277,LCRQ49208288950757,Disney+,25-03-2017,02-10-2017,7th,OTT,29.97,Monthly,3
8650457481277,HLET15671367938410,Xing,06-12-2018,05-06-2019,18th,Professional Networking,10.54,Monthly,3
8650457481277,CBSC81913454098734,Meet Up,29-03-2020,01-09-2020,12th,Professional Networking,46.4,Monthly,3
8650457481277,RSGV39773687277678,LinkedIn,12-03-2014,19-09-2014,13th,Professional Networking,31.52,Monthly,3
8670251254358,WVVZ14886467784139,Amazon,20-09-2019,27-02-2020,7th,E-commerce,34.99,Monthly,2
8670251254358,WPKH11499104291448,Etsy,02-04-2020,25-09-2020,27th,E-commerce,11.91,Monthly,2
8670251254358,OSYI86773955229845,Apple Music,10-11-2018,10-05-2019,21th,Music,27.19,Monthly,7
8670251254358,OSYI86773955229845,Amazon Music,08-11-2018,13-05-2019,11th,Music,10.46,Monthly,7
8670251254358,JPZS64853787077987,Apple Music,04-02-2018,12-08-2018,6th,Music,28.31,Monthly,7
8670251254358,WPKH11499104291448,Spotify,24-03-2020,01-10-2020,26th,Music,42.1,Monthly,7
8670251254358,WPKH11499104291448,Apple Music,15-04-2020,14-09-2020,16th,Music,7.93,Monthly,7
8670251254358,KHTM16815504101039,Spotify,02-06-2016,29-11-2016,17th,Music,47.73,Monthly,7
8670251254358,KHTM16815504101039,Apple Music,06-06-2016,09-12-2016,25th,Music,34.58,Monthly,7
8670251254358,JPZS64853787077987,HBO Max,16-02-2018,02-08-2018,16th,OTT,44.7,Monthly,1
8670251254358,OSYI86773955229845,Meet Up,24-11-2018,09-05-2019,12th,Professional Networking,49.67,Monthly,4
8670251254358,OHUA20940493025168,Meet Up,05-07-2016,26-12-2016,10th,Professional Networking,47.08,Monthly,4
8670251254358,JPZS64853787077987,Jobcase,03-02-2018,30-07-2018,21th,Professional Networking,19.22,Monthly,4
8670251254358,KHTM16815504101039,LinkedIn,02-06-2016,03-12-2016,10th,Professional Networking,27.04,Monthly,4
8682417848882,CGNN52047193891072,YouTube Music,19-01-2019,22-07-2019,23th,Music,29.15,Monthly,4
8682417848882,VHXJ13746325916562,Amazon Music,18-03-2019,25-09-2019,1st,Music,7.03,Monthly,4
8682417848882,TLNF72810166505305,Spotify,09-12-2020,03-06-2021,10th,Music,27.46,Monthly,4
8682417848882,CBPK31261195637027,Apple Music,06-04-2020,22-10-2020,22th,Music,22.39,Monthly,4
8682417848882,DVOS46444667460403,HBO Max,29-06-2021,09-01-2022,10th,OTT,45.31,Monthly,2
8682417848882,CBPK31261195637027,Disney+,17-04-2020,10-10-2020,12th,OTT,32.09,Monthly,2
8682417848882,CGNN52047193891072,Meet Up,17-01-2019,17-07-2019,2nd,Professional Networking,14.46,Monthly,4
8682417848882,VWID68744239357335,Meet Up,10-07-2020,23-12-2020,13th,Professional Networking,16.51,Monthly,4
8682417848882,OOBW87717398129765,Jobcase,09-01-2020,06-07-2020,26th,Professional Networking,31.31,Monthly,4
8682417848882,OOBW87717398129765,Meet Up,08-01-2020,01-08-2020,1st,Professional Networking,40.37,Monthly,4
8687578972766,TWDE55070586113454,Amazon,21-11-2020,03-06-2021,24th,E-commerce,23.63,Monthly,1
8756314145259,UMTB08833031730833,Etsy,29-07-2018,04-01-2019,9th,E-commerce,29.37,Monthly,3
8756314145259,SSCJ60012907206293,Amazon,05-12-2015,20-06-2016,24th,E-commerce,31.94,Monthly,3
8756314145259,PGFM23557241982099,Walmart,16-06-2017,05-12-2017,4th,E-commerce,26.63,Monthly,3
8756314145259,SLZH77277376258054,YouTube Music,15-08-2021,10-02-2022,13th,Music,33.88,Monthly,5
8756314145259,SLZH77277376258054,YouTube Music,09-08-2021,01-02-2022,9th,Music,26.34,Monthly,5
8756314145259,SGHJ60179594822089,YouTube Music,13-11-2017,06-05-2018,21th,Music,46.17,Monthly,5
8756314145259,SGHJ60179594822089,YouTube Music,12-11-2017,13-05-2018,13th,Music,6.71,Monthly,5
8756314145259,AEPO37314297804431,YouTube Music,07-12-2016,27-06-2017,23th,Music,8.15,Monthly,5
8756314145259,UMTB08833031730833,HBO Max,08-07-2018,25-01-2019,2nd,OTT,11.84,Monthly,2
8756314145259,CUQT70518180090508,Disney+,14-08-2020,09-02-2021,18th,OTT,7.43,Monthly,2
8756314145259,SLZH77277376258054,LinkedIn,27-07-2021,07-02-2022,21th,Professional Networking,24.62,Monthly,4
8756314145259,SGHJ60179594822089,Meet Up,24-11-2017,26-05-2018,27th,Professional Networking,40.84,Monthly,4
8756314145259,SSCJ60012907206293,Jobcase,11-12-2015,16-06-2016,9th,Professional Networking,22.9,Monthly,4
8756314145259,PGFM23557241982099,LinkedIn,25-06-2017,10-12-2017,27th,Professional Networking,7.88,Monthly,4
8805232673228,WWTQ53036205261370,Amazon,11-02-2017,23-07-2017,25th,E-commerce,21.42,Monthly,1
8805232673228,WWTQ53036205261370,LinkedIn,23-01-2017,30-07-2017,14th,Professional Networking,31.29,Monthly,1
8807878689359,DWGO97565859140751,eBay,03-05-2013,22-10-2013,8th,E-commerce,15.65,Monthly,3
8807878689359,OSCF08212404016565,Walmart,07-06-2014,22-12-2014,4th,E-commerce,7.38,Monthly,3
8807878689359,OSCF08212404016565,Etsy,27-06-2014,30-12-2014,3rd,E-commerce,10.54,Monthly,3
8807878689359,CRNH70985509598263,Spotify,10-05-2020,16-11-2020,24th,Music,18.52,Monthly,1
8807878689359,RQSJ77442758815204,Netflix,17-03-2015,17-09-2015,18th,OTT,19.7,Monthly,1
8807878689359,CRNH70985509598263,Xing,04-05-2020,06-11-2020,11th,Professional Networking,22.98,Monthly,3
8807878689359,DWGO97565859140751,Jobcase,28-04-2013,10-11-2013,6th,Professional Networking,16.1,Monthly,3
8807878689359,RQSJ77442758815204,Jobcase,27-03-2015,05-09-2015,28th,Professional Networking,33.55,Monthly,3
8829125460641,OZJL43871651156958,Etsy,08-04-2017,21-10-2017,25th,E-commerce,20.57,Monthly,1
8829125460641,OZJL43871651156958,LinkedIn,02-04-2017,27-09-2017,9th,Professional Networking,28.59,Monthly,2
8829125460641,OZJL43871651156958,LinkedIn,07-04-2017,21-10-2017,14th,Professional Networking,13.6,Monthly,2
8843398021866,SUGJ83294636418357,Walmart,22-10-2020,17-04-2021,20th,E-commerce,27.62,Monthly,6
8843398021866,SUGJ83294636418357,Amazon,19-10-2020,02-05-2021,27th,E-commerce,40.64,Monthly,6
8843398021866,UZFD91419615786101,Amazon,27-06-2019,18-12-2019,2nd,E-commerce,11.13,Monthly,6
8843398021866,AJST58203518518948,Walmart,22-02-2019,18-08-2019,23th,E-commerce,37.53,Monthly,6
8843398021866,AJST58203518518948,Amazon,07-02-2019,20-08-2019,17th,E-commerce,42.51,Monthly,6
8843398021866,DBQH57971976206745,eBay,10-09-2019,04-03-2020,12th,E-commerce,31.6,Monthly,6
8843398021866,UZFD91419615786101,Spotify,05-07-2019,20-12-2019,5th,Music,49.56,Monthly,2
8843398021866,DBQH57971976206745,YouTube Music,31-08-2019,17-03-2020,6th,Music,39.64,Monthly,2
8843398021866,SUGJ83294636418357,Prime Video,23-10-2020,09-04-2021,7th,OTT,29.65,Monthly,4
8843398021866,MDWJ35619011297758,Disney+,15-04-2019,25-09-2019,9th,OTT,27.12,Monthly,4
8843398021866,AJST58203518518948,HBO Max,22-02-2019,29-08-2019,21th,OTT,50.75,Monthly,4
8843398021866,UUMG88146515155890,HBO Max,21-08-2019,15-02-2020,19th,OTT,6.52,Monthly,4
8843398021866,UUMG88146515155890,Jobcase,06-09-2019,17-02-2020,24th,Professional Networking,35.48,Monthly,2
8843398021866,DBQH57971976206745,Jobcase,08-09-2019,18-03-2020,28th,Professional Networking,17.43,Monthly,2
8859445821921,IRQX41967182413565,Amazon,04-02-2019,14-08-2019,5th,E-commerce,16.99,Monthly,1
8859445821921,AQFU90828882416254,YouTube Music,19-05-2019,20-11-2019,14th,Music,26.96,Monthly,3
8859445821921,IRQX41967182413565,Amazon Music,27-01-2019,07-08-2019,18th,Music,50.96,Monthly,3
8859445821921,DDOK90624958012994,Spotify,25-11-2018,16-05-2019,19th,Music,11.51,Monthly,3
8859445821921,ITIR61759852550835,Disney+,07-03-2020,15-09-2020,7th,OTT,33.17,Monthly,1
8859445821921,DDOK90624958012994,Jobcase,07-12-2018,24-05-2019,26th,Professional Networking,23.38,Monthly,2
8859445821921,ITIR61759852550835,LinkedIn,06-03-2020,07-09-2020,25th,Professional Networking,33.49,Monthly,2
8859937407091,FJNZ63387898651257,Walmart,24-07-2020,22-01-2021,13th,E-commerce,48.1,Monthly,3
8859937407091,FJNZ63387898651257,Walmart,27-07-2020,27-01-2021,4th,E-commerce,7.88,Monthly,3
8859937407091,FJNZ63387898651257,Amazon,04-08-2020,25-01-2021,24th,E-commerce,21.49,Monthly,3
8886544925076,LSNG37594878112251,Walmart,22-08-2018,21-02-2019,22th,E-commerce,11.11,Monthly,1
8886544925076,BELW65122003030936,Amazon Music,17-05-2017,17-10-2017,24th,Music,8.02,Monthly,3
8886544925076,BELW65122003030936,Spotify,07-05-2017,04-11-2017,8th,Music,21.09,Monthly,3
8886544925076,LSNG37594878112251,Spotify,22-08-2018,09-03-2019,8th,Music,13.25,Monthly,3
8886544925076,JSXB72002956390025,Netflix,27-07-2021,11-01-2022,9th,OTT,11.82,Monthly,4
8886544925076,JSXB72002956390025,Prime Video,22-07-2021,15-01-2022,7th,OTT,49.94,Monthly,4
8886544925076,JSXB72002956390025,Disney+,20-07-2021,11-01-2022,24th,OTT,30.14,Monthly,4
8886544925076,LSNG37594878112251,Prime Video,27-08-2018,18-02-2019,12th,OTT,8.13,Monthly,4
8886544925076,BELW65122003030936,LinkedIn,16-05-2017,10-11-2017,7th,Professional Networking,40.1,Monthly,1
8899749216931,YIYE02332075382121,Etsy,25-09-2021,08-03-2022,18th,E-commerce,26.79,Monthly,2
8899749216931,YIYE02332075382121,Amazon,23-09-2021,28-02-2022,8th,E-commerce,23.4,Monthly,2
8899749216931,YIYE02332075382121,Apple Music,27-09-2021,11-03-2022,19th,Music,24.99,Monthly,1
8899749216931,YELE77645079084423,Prime Video,08-02-2021,27-07-2021,5th,OTT,31.95,Monthly,1
8912571335172,QGXM85868578045378,Walmart,05-03-2019,11-08-2019,3rd,E-commerce,13.92,Monthly,1
8912571335172,SLFP27831455993485,Amazon Music,21-02-2019,04-08-2019,22th,Music,20.09,Monthly,1
8912571335172,FQLL36212257096915,Prime Video,16-03-2018,01-09-2018,9th,OTT,15.82,Monthly,6
8912571335172,FQLL36212257096915,Prime Video,07-03-2018,16-09-2018,20th,OTT,26.17,Monthly,6
8912571335172,NMKE38594979369497,Prime Video,20-01-2018,15-07-2018,19th,OTT,32.19,Monthly,6
8912571335172,YZJH87765649438098,Netflix,31-03-2021,27-09-2021,17th,OTT,37.59,Monthly,6
8912571335172,YZJH87765649438098,Netflix,14-04-2021,25-09-2021,3rd,OTT,23.88,Monthly,6
8912571335172,YZJH87765649438098,Disney+,03-04-2021,11-10-2021,21th,OTT,36.45,Monthly,6
8915455476282,ZITQ76344089199086,Amazon,25-07-2021,04-02-2022,10th,E-commerce,39.13,Monthly,1
8915455476282,SDLE59026331980648,Spotify,22-09-2021,03-03-2022,6th,Music,10.37,Monthly,6
8915455476282,AHTT62543908949810,Apple Music,23-09-2021,25-02-2022,15th,Music,33.66,Monthly,6
8915455476282,ZITQ76344089199086,YouTube Music,27-07-2021,11-02-2022,18th,Music,25.64,Monthly,6
8915455476282,JTLP39336085000563,YouTube Music,01-07-2021,17-01-2022,15th,Music,43.47,Monthly,6
8915455476282,RHBC39006805226740,Apple Music,11-09-2021,18-03-2022,21th,Music,40.39,Monthly,6
8915455476282,RAIR05498057315424,Spotify,09-09-2021,10-03-2022,8th,Music,47.22,Monthly,6
8915455476282,SDLE59026331980648,Prime Video,16-09-2021,18-03-2022,13th,OTT,41.24,Monthly,3
8915455476282,IVZZ50139515151692,HBO Max,10-08-2021,28-01-2022,24th,OTT,47.2,Monthly,3
8915455476282,IVZZ50139515151692,Netflix,19-08-2021,18-02-2022,7th,OTT,19.25,Monthly,3
8915455476282,SDLE59026331980648,Xing,25-09-2021,24-02-2022,5th,Professional Networking,45.51,Monthly,4
8915455476282,RHBC39006805226740,Xing,09-09-2021,06-04-2022,17th,Professional Networking,17.83,Monthly,4
8915455476282,RAIR05498057315424,Meet Up,31-08-2021,11-03-2022,24th,Professional Networking,47.12,Monthly,4
8915455476282,IVZZ50139515151692,LinkedIn,31-07-2021,14-02-2022,5th,Professional Networking,7.64,Monthly,4
8918289056163,ZYND78481458917579,eBay,05-08-2021,16-01-2022,22th,E-commerce,43.24,Monthly,1
8918289056163,RCTU76233593231421,Spotify,07-02-2017,25-07-2017,19th,Music,12.67,Monthly,2
8918289056163,FKCT87553173469924,Amazon Music,02-12-2018,13-06-2019,24th,Music,45.61,Monthly,2
8918289056163,AIDT62911928704884,Netflix,01-11-2017,23-05-2018,7th,OTT,38.57,Monthly,2
8918289056163,SWSD45535567320092,Disney+,07-04-2021,19-10-2021,17th,OTT,40.7,Monthly,2
8918289056163,VMFG04382322296464,Jobcase,12-02-2018,03-08-2018,16th,Professional Networking,16.46,Monthly,7
8918289056163,ZYND78481458917579,LinkedIn,14-07-2021,13-01-2022,28th,Professional Networking,13.86,Monthly,7
8918289056163,ZYND78481458917579,LinkedIn,30-07-2021,02-02-2022,3rd,Professional Networking,37.01,Monthly,7
8918289056163,CZMQ36799755506932,Jobcase,19-08-2016,16-02-2017,1st,Professional Networking,25.36,Monthly,7
8918289056163,SWSD45535567320092,Jobcase,31-03-2021,27-09-2021,1st,Professional Networking,42.19,Monthly,7
8918289056163,SWSD45535567320092,Xing,24-03-2021,22-09-2021,15th,Professional Networking,42.41,Monthly,7
8918289056163,FKCT87553173469924,Jobcase,04-12-2018,06-06-2019,13th,Professional Networking,44.3,Monthly,7
8944325034758,YMKS20742654605895,Walmart,10-09-2021,10-03-2022,5th,E-commerce,39.24,Monthly,1
8944325034758,YMKS20742654605895,YouTube Music,11-09-2021,08-03-2022,24th,Music,5.73,Monthly,2
8944325034758,YMKS20742654605895,YouTube Music,30-09-2021,20-03-2022,12th,Music,28.99,Monthly,2
8985153962479,XUTK94093860418601,Walmart,05-01-2019,08-06-2019,7th,E-commerce,44.62,Monthly,1
8985153962479,OUDY72364105580448,YouTube Music,20-02-2019,24-08-2019,7th,Music,46.58,Monthly,1
8985153962479,OUDY72364105580448,Prime Video,23-02-2019,12-08-2019,9th,OTT,27.32,Monthly,4
8985153962479,OUDY72364105580448,Netflix,26-02-2019,11-08-2019,21th,OTT,48.75,Monthly,4
8985153962479,XUTK94093860418601,HBO Max,31-12-2018,01-07-2019,20th,OTT,47.43,Monthly,4
8985153962479,XUTK94093860418601,Netflix,13-12-2018,13-06-2019,8th,OTT,12.01,Monthly,4
8985293601429,OGAL22254289996233,Apple Music,22-07-2018,26-12-2018,3rd,Music,36.67,Monthly,3
8985293601429,ISMY66870654539673,Apple Music,03-12-2016,19-05-2017,14th,Music,22.42,Monthly,3
8985293601429,BOIW67808441362352,Apple Music,29-06-2021,08-01-2022,19th,Music,34.58,Monthly,3
8985293601429,OGAL22254289996233,Prime Video,02-07-2018,21-01-2019,7th,OTT,29.76,Monthly,1
8985293601429,ISMY66870654539673,Xing,08-11-2016,26-05-2017,25th,Professional Networking,46.68,Monthly,1
8999010697725,SIWF65649834969487,Spotify,30-08-2021,23-02-2022,7th,Music,12.74,Monthly,2
8999010697725,SIWF65649834969487,Apple Music,16-08-2021,05-03-2022,28th,Music,38.89,Monthly,2
8999010697725,EFRQ75984888564602,Netflix,27-07-2021,23-01-2022,11th,OTT,42.76,Monthly,5
8999010697725,VXET84366602690185,HBO Max,14-07-2021,03-01-2022,27th,OTT,35.3,Monthly,5
8999010697725,VXET84366602690185,Disney+,10-07-2021,27-12-2021,8th,OTT,33.34,Monthly,5
8999010697725,VXET84366602690185,Disney+,16-07-2021,13-01-2022,19th,OTT,48.8,Monthly,5
8999010697725,FETE65451660852049,Prime Video,20-05-2021,07-11-2021,15th,OTT,45.42,Monthly,5
8999010697725,OBGN63757685936077,LinkedIn,07-09-2021,27-02-2022,3rd,Professional Networking,11.56,Monthly,6
8999010697725,FETE65451660852049,Xing,09-05-2021,19-11-2021,24th,Professional Networking,15.95,Monthly,6
8999010697725,CRNP62446338365143,Meet Up,12-06-2021,13-12-2021,12th,Professional Networking,22.75,Monthly,6
8999010697725,YJJE38293093544487,Meet Up,01-05-2021,21-10-2021,27th,Professional Networking,21.39,Monthly,6
8999010697725,YJJE38293093544487,Jobcase,30-04-2021,30-10-2021,18th,Professional Networking,5.86,Monthly,6
8999010697725,YJJE38293093544487,Meet Up,15-04-2021,30-10-2021,5th,Professional Networking,29.51,Monthly,6
9001043722608,BJGG31265455497689,Amazon,09-02-2021,08-08-2021,4th,E-commerce,47.0,Monthly,2
9001043722608,XVOG30735458501400,Etsy,02-07-2021,08-01-2022,15th,E-commerce,49.31,Monthly,2
9001043722608,ZLKY12609429497443,Amazon Music,21-06-2021,06-01-2022,12th,Music,21.69,Monthly,3
9001043722608,MZJW15829304165517,YouTube Music,28-02-2021,12-09-2021,11th,Music,41.91,Monthly,3
9001043722608,UINP66173706808718,Apple Music,24-04-2021,02-10-2021,28th,Music,25.62,Monthly,3
9001043722608,MZJW15829304165517,Prime Video,16-03-2021,23-09-2021,13th,OTT,28.17,Monthly,2
9001043722608,YXER08600557937509,Disney+,28-06-2021,23-12-2021,28th,OTT,39.27,Monthly,2
9001043722608,ZLKY12609429497443,Xing,01-07-2021,11-01-2022,7th,Professional Networking,36.73,Monthly,3
9001043722608,ZLKY12609429497443,Xing,02-07-2021,19-12-2021,11th,Professional Networking,24.25,Monthly,3
9001043722608,XVOG30735458501400,LinkedIn,27-07-2021,17-01-2022,12th,Professional Networking,46.4,Monthly,3
9029016191688,RIAG27327771615322,Amazon Music,29-12-2015,01-07-2016,16th,Music,28.39,Monthly,1
9029016191688,RIAG27327771615322,Netflix,23-12-2015,03-07-2016,2nd,OTT,27.14,Monthly,1
9035604001499,BLYU55272614110269,Walmart,11-04-2018,20-10-2018,7th,E-commerce,34.08,Monthly,1
9035604001499,KPHI05666394684785,Spotify,06-07-2020,27-12-2020,12th,Music,46.76,Monthly,3
9035604001499,MCZA00782308867404,Apple Music,02-08-2018,12-02-2019,11th,Music,12.65,Monthly,3
9035604001499,MCZA00782308867404,Apple Music,25-08-2018,22-02-2019,10th,Music,27.25,Monthly,3
9035604001499,KPHI05666394684785,HBO Max,17-06-2020,26-12-2020,7th,OTT,26.29,Monthly,2
9035604001499,BLYU55272614110269,Disney+,17-04-2018,14-10-2018,22th,OTT,46.72,Monthly,2
9035604001499,VNYC99171636762076,Jobcase,24-11-2015,16-05-2016,27th,Professional Networking,23.23,Monthly,3
9035604001499,VNYC99171636762076,Jobcase,21-11-2015,06-05-2016,26th,Professional Networking,44.83,Monthly,3
9035604001499,KPHI05666394684785,Xing,09-07-2020,22-12-2020,10th,Professional Networking,32.51,Monthly,3
9049364267699,VQLY35760259535148,Etsy,17-12-2020,05-06-2021,26th,E-commerce,48.71,Monthly,2
9049364267699,VQLY35760259535148,Etsy,23-11-2020,04-06-2021,18th,E-commerce,11.69,Monthly,2
9049364267699,VQLY35760259535148,YouTube Music,25-11-2020,20-06-2021,1st,Music,8.99,Monthly,1
9049364267699,PIUH34528846625601,Netflix,24-12-2014,02-07-2015,2nd,OTT,29.46,Monthly,1
9051596063451,EMUT59084558574898,eBay,26-03-2020,03-09-2020,4th,E-commerce,48.71,Monthly,1
9051596063451,EMUT59084558574898,Amazon Music,22-03-2020,05-09-2020,1st,Music,33.73,Monthly,3
9051596063451,FKER93628652947904,YouTube Music,07-08-2018,08-02-2019,11th,Music,46.83,Monthly,3
