Acc_BBAN,Acc_IBAN,Acc_Open_Dt,Balance,Cust_ID,Expense,Expense_Category,browser,device,dr_cr,login_time,logout_time,txn_Dt,txn_ID,txn_amount,txn_code,txn_remarks,txn_time,txn_type
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,2048.16,100002,N,Credited,SAFARI,PC,Cr,12:42:16,15:03:54,6/19/2020,10333921,1258.14,3,Coach should really who indeed thought office. Send agree hair do smile film although. Thousand business experience behind board.,13:44:37,RTGS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,3306.3,100002,N,Credited,EDGE,PC,Cr,14:26:06,18:09:57,6/19/2020,47892859,1258.14,5,"Common always money quickly style concern up. Tend local region large door worry. Occur record friend best.
Risk out free believe. Firm account society fight. Imagine ground down she fund.",16:14:45,CARDS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,4564.44,100002,N,Credited,MI,MOBILE,Cr,19:38:49,21:21:05,6/19/2020,25596359,1258.14,3,"Quickly senior behind. Detail attention care trip someone.
Country know born allow page section political. Perform good mean performance interest impact similar.",20:55:17,RTGS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,6002.17,100002,N,Credited,IE,MOBILE,Cr,8:11:38,10:49:08,7/2/2020,14007095,1437.73,7,"Tell paper next likely manage eat. Five there study southern boy.
Create own tell rock final current. Article require number seven last glass boy. Him threat physical offer his standard.",8:58:29,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,4564.44,100002,Y,Medicals,SAFARI,POS,Dr,12:34:53,16:14:13,7/2/2020,13204501,1437.73,4,"Machine many notice white sell today. Away opportunity stand study science catch.
World more fight state. Past change side message fear.
Detail traditional challenge.",14:05:04,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,3126.71,100002,Y,Household Consumables,IE,PC,Dr,16:08:09,19:03:35,7/2/2020,20727208,1437.73,3,Term measure us information watch. Arrive wall relationship place. Base check officer bank speak.,18:30:26,RTGS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,1688.98,100002,Y,Medicals,SAFARI,POS,Dr,20:08:22,22:40:12,7/2/2020,80359043,1437.73,7,"Space college must know its beyond seem politics. Team air which heart bit office develop.
Management street it single network. Man true goal left war program.",21:07:23,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,48.6,100002,Y,Medicals,SAFARI,MOBILE,Dr,12:47:07,16:10:51,7/3/2020,41671719,1640.38,4,"Language draw tonight six reason. Cell smile determine light summer.
Treatment stay state address computer next leg. Forget local movement heavy. Daughter industry future thing want toward look.",14:57:21,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,1688.98,100002,N,Credited,CHROME,MOBILE,Cr,14:51:51,20:53:12,7/3/2020,80364689,1640.38,4,"Because manage away choice. Cup economy ground less human. Book page stuff international rock everything.
Sea between others treat stand. By home interest send century.",18:03:26,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,2263.19,100002,N,Credited,EDGE,POS,Cr,13:37:43,24:02:32,7/4/2020,71050782,574.21,1,"Material who prove before consumer religious. Part together cold pick arm. Culture money realize explain beautiful Mrs.
Article hold season expect space.",19:35:06,NEFT
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,1343.27,100002,Y,Transportation,SAFARI,POS,Dr,10:22:08,17:24:44,7/12/2020,50113460,919.92,6,Easy herself purpose firm note nice avoid on. Other from light safe human may. Base find page happen industry realize.,13:39:25,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,2263.19,100002,N,Credited,EDGE,PC,Cr,21:05:16,24:58:24,7/12/2020,34613917,919.92,7,"Push page without ball.
Medical walk who house enter image far. Tree put indeed situation. Situation by article human.",22:33:42,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,2584.01,100002,N,Credited,SAFARI,MOBILE,Cr,4:47:00,9:16:11,7/15/2020,83510908,320.82,4,"Matter to child among fall cover bank. Manage spend different image.
This make opportunity. Employee fear your camera room assume small. Usually concern box push not.",6:20:12,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,2263.19,100002,Y,Utilities,SAFARI,POS,Dr,13:33:32,15:50:27,7/15/2020,21188336,320.82,4,"Why return break have audience single. Standard bed meeting fish knowledge. Baby sport most account everybody explain.
Top from push speech. Customer tend middle clearly.",14:53:07,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,1942.37,100002,Y,Personal Care,FF,POS,Dr,21:08:29,26:44:22,7/15/2020,69137914,320.82,5,Mind center clearly water stand authority staff. Picture avoid television question beyond word common chance. Fly significant east form. Change effect level suggest several.,23:52:44,CARDS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,2909.39,100002,N,Credited,OPERA,POS,Cr,5:32:26,7:29:38,8/9/2020,38615177,967.02,1,Defense society ball drive. Gas population happen fast really two. Evening sport suggest hit identify international cover.,6:51:25,NEFT
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,1942.37,100002,Y,Groceries,SAFARI,MOBILE,Dr,7:54:16,11:07:46,8/9/2020,29224081,967.02,5,"Position simple system direction man budget whom structure. Daughter now operation similar treatment.
Firm pressure although. Hold rest any protect.",9:26:57,CARDS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,975.35,100002,Y,Household Consumables,FF,POS,Dr,11:54:14,13:32:24,8/9/2020,22488220,967.02,7,"What amount continue. Charge unit value consider stop skill. Human financial build view. Instead full benefit heart who.
Citizen pattern still matter series.",12:58:14,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,8.33,100002,Y,Household Consumables,IE,POS,Dr,17:16:13,19:32:00,8/9/2020,44612016,967.02,6,"Born store myself moment both finish picture. Industry culture without run.
Picture study whom wind cup speak. Finish someone rise life seat well wrong. Laugh eye speech five.",17:56:58,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,875.05,100002,N,Credited,CHROME,MOBILE,Cr,12:42:33,14:33:52,8/25/2020,98467761,866.72,5,"Share say response fast newspaper anyone understand. Figure reflect debate nothing training point.
Serious life player set new.",13:43:49,CARDS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,1741.77,100002,N,Credited,MI,PC,Cr,20:08:47,22:19:29,8/25/2020,66943631,866.72,3,Top value pick you reach once several including. Space hundred there report series. Even also issue improve unit well.,21:28:39,RTGS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,177.39,100002,Y,Medicals,SAFARI,MOBILE,Dr,12:20:28,21:05:18,9/7/2020,44957285,1564.38,4,"Ahead dark price will concern. Believe someone protect sit development size.
Include behavior light detail cold stay base. Quickly happen or then onto.",17:43:28,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,1680.45,100002,N,Credited,FF,POS,Cr,20:10:36,25:59:12,9/16/2020,19746975,1503.06,6,"Near special itself serious imagine affect. Lay black teach nor no song.
Nor their particular clearly investment involve hundred. By but anyone.",22:26:07,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,1480.29,100002,Y,Personal Care,MI,PC,Dr,4:28:49,6:45:59,10/10/2020,6664367,200.16,3,Over win painting risk concern. Process break fine truth approach. Line third level number whole care.,5:48:27,RTGS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,1280.13,100002,Y,Groceries,IE,POS,Dr,8:37:56,12:56:27,10/10/2020,98993840,200.16,4,"Style probably let rise join hour section their. Trip culture point Congress model.
Send through quite few watch. Inside office may inside Democrat wife.",10:49:49,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,1480.29,100002,N,Credited,FF,MOBILE,Cr,13:35:46,16:01:06,10/10/2020,44723088,200.16,2,Bar party do question. Media base statement office report anything. Form bag big owner heavy tonight once.,14:24:52,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,1280.13,100002,Y,Online Shopping,FF,PC,Dr,21:49:41,23:52:02,10/10/2020,61796287,200.16,4,"Yourself executive ahead history simple standard according less. Account yourself as car offer charge.
Least though high dog hour subject improve. May heart director none customer Democrat.",23:06:14,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,1534.06,100002,N,Credited,EDGE,POS,Cr,9:12:56,13:25:55,10/14/2020,64658711,253.93,2,"Here we find focus stage lay. Increase maybe experience learn hard her attention.
May discuss agree teacher billion. Return foot picture.",10:52:12,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,1787.99,100002,N,Credited,EDGE,PC,Cr,15:33:14,19:30:09,10/14/2020,5371730,253.93,5,"Major suggest federal simple put many rise herself. Myself forget large case speech. Wrong TV what election lot while resource.
Leave easy and face. Store such ball event.",16:48:05,CARDS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,1534.06,100002,Y,Transportation,IE,PC,Dr,20:46:02,24:10:32,10/14/2020,47699700,253.93,2,Technology executive else mention else one administration. Nation century ground animal color. Economy business key agreement to address those. Foreign thought cause whose.,22:43:04,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,2873,100002,N,Credited,OPERA,PC,Cr,3:17:57,6:07:34,11/7/2020,63176162,1338.94,6,"Lose where help character walk usually. Fly behavior key thus couple. Suffer all very technology put live.
Source activity late write.",5:07:00,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,4211.94,100002,N,Credited,FF,PC,Cr,11:32:48,14:09:41,11/7/2020,52021541,1338.94,2,"Himself enter response free back mouth way. Either subject face. Anyone boy record.
Dream least figure option apply then. Anyone argue east serious poor. Important take later civil offer fine rather.",12:40:43,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,2873,100002,Y,Groceries,EDGE,MOBILE,Dr,15:35:10,19:11:40,11/7/2020,90490866,1338.94,6,"Cup hair break us once. Drug possible Democrat our among. Whole like side never own.
Want performance probably back. Finish include type team.",16:59:14,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,4211.94,100002,N,Credited,OPERA,PC,Cr,18:33:10,21:43:38,11/7/2020,17392235,1338.94,4,"Out will defense day significant war.
Approach me stay push. Wall produce old low price.
Plan bring edge partner once. Its yes cell suddenly father treatment partner. Question run enter.",19:36:36,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,4668.74,100002,N,Credited,CHROME,POS,Cr,3:25:59,7:11:53,11/11/2020,29769933,456.8,7,Parent account message new gas others baby. Her term them agent lot. We shoulder realize budget.,5:41:15,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,5125.54,100002,N,Credited,IE,MOBILE,Cr,9:30:28,11:33:58,11/11/2020,67825523,456.8,6,Pattern current result street section member body. Discussion until Mr. Present fight happen pull keep. Present treatment last what than agency would lose.,11:02:51,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,4668.74,100002,Y,Personal Care,MI,PC,Dr,16:22:27,18:46:03,11/11/2020,26233444,456.8,7,Scene talk prevent participant. Case common modern summer thing father across heart.,17:06:53,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,5125.54,100002,N,Credited,CHROME,PC,Cr,19:06:12,20:15:12,11/11/2020,43323951,456.8,6,Outside themselves course game long. Difficult investment country poor. Even able water a him happen their.,19:44:44,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,6907.32,100002,N,Credited,IE,MOBILE,Cr,14:36:29,20:09:46,11/13/2020,54349292,1781.78,6,Item out ahead boy. Economic lose event. Art receive only still still upon she.,18:16:56,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,5879.8,100002,Y,Transportation,SAFARI,PC,Dr,5:30:00,6:42:56,11/24/2020,36352357,1027.52,3,"Phone however arrive Democrat tend though choice. Million suddenly make stay modern name. Table different research reveal executive. Thus summer industry human.
Physical thank force dark smile.",5:54:08,RTGS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,6907.32,100002,N,Credited,OPERA,POS,Cr,8:58:22,10:55:03,11/24/2020,24935425,1027.52,4,"Kind third necessary result. Accept price after hear popular site yourself.
Condition face medical approach enjoy stuff back.",10:23:22,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,7934.84,100002,N,Credited,OPERA,POS,Cr,10:54:29,13:56:20,11/24/2020,87815566,1027.52,5,"Practice they born social support office five sea. Thus page form research camera. Whole several notice place end fear.
Character network several production meeting.",12:30:34,CARDS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,8962.36,100002,N,Credited,IE,MOBILE,Cr,17:35:07,20:51:49,11/24/2020,7099120,1027.52,1,"Piece cause interview letter. Doctor major pressure.
Involve right miss under husband name recent. Attention finish check different. Bring meet meeting building.",19:33:21,NEFT
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,7934.84,100002,Y,Personal Care,MI,PC,Dr,19:37:03,21:16:48,11/24/2020,56922301,1027.52,2,Senior appear weight beat later then. Thought finally standard into something with. Above base participant day later believe.,20:52:39,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,6712,100002,Y,Dining,FF,PC,Dr,5:06:36,9:04:30,12/1/2020,31549622,1222.84,7,"Play song assume owner. Paper a relate. Thing lose hit middle front black expert.
Factor land none speak doctor again soldier. Myself service world after special realize.",7:17:21,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,7934.84,100002,N,Credited,CHROME,POS,Cr,12:49:22,16:31:33,12/1/2020,14606274,1222.84,3,Understand must describe man perform series least close. Garden sister performance hold include understand now room.,14:13:35,RTGS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,6712,100002,Y,Rent,MI,POS,Dr,22:22:37,25:30:03,12/1/2020,76760228,1222.84,2,"Idea him PM process realize meeting. Total down story institution executive nor establish raise. Have almost church.
Process up agent future fund. Town deep level.",23:15:41,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,7351.99,100002,N,Credited,FF,MOBILE,Cr,10:04:25,15:46:49,12/15/2020,56668834,639.99,3,Full machine would decade edge whatever six. Race maybe government kid.,12:41:58,RTGS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,7991.98,100002,N,Credited,MI,PC,Cr,20:17:07,23:46:08,12/15/2020,60511300,639.99,5,Fill people summer analysis form certainly bank officer. Experience not far through up doctor miss. Throughout benefit long ahead only.,22:06:27,CARDS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,7887.88,100002,Y,Insurance,IE,POS,Dr,8:55:03,14:09:44,12/18/2020,10708125,104.1,7,"Important on south care line skill. Six ability election measure law gun capital learn.
National wide next seven kind.",12:47:59,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,7991.98,100002,N,Credited,CHROME,POS,Cr,17:15:04,22:12:22,12/18/2020,28532118,104.1,7,"One important Republican could. Mean adult pressure. Important citizen long true.
Area factor buy author there ready. Eye decade herself someone along choice per.",20:35:36,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9405.36,100002,N,Credited,OPERA,POS,Cr,4:52:04,7:59:22,12/27/2020,22730053,1413.38,1,Sell many night something. Son statement sort long life hand describe or. Language growth must piece young yourself she write.,6:34:07,NEFT
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,7991.98,100002,Y,Groceries,FF,POS,Dr,6:39:51,9:08:08,12/27/2020,54311114,1413.38,2,My sense kitchen leave west. Would structure present expect once watch. Writer various treat including set.,8:34:58,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,6578.6,100002,Y,Online Shopping,IE,POS,Dr,10:47:41,13:24:04,12/27/2020,76236686,1413.38,3,"Find central popular event understand example deal. Rather this teach future prove modern.
Stock design training manage particularly. Board close all land heavy.
Value some adult yes beat.",12:33:03,RTGS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,5165.22,100002,Y,Utilities,FF,POS,Dr,17:40:54,19:15:26,12/27/2020,89221181,1413.38,6,"Become marriage technology. Accept many role threat seat nice.
Must ten community perform total more your. Table finally Mr may hold here. Production improve yeah sometimes wrong newspaper night.",18:36:24,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,3751.84,100002,Y,Utilities,IE,POS,Dr,19:20:08,22:41:43,12/27/2020,40283210,1413.38,5,"Hospital history guy lawyer end would research. Parent trade office real Mrs scene.
Late art purpose student benefit probably economic he. Left simply son.",21:06:21,CARDS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,4127.03,100002,N,Credited,OPERA,PC,Cr,10:50:55,13:44:23,12/30/2020,57248776,375.19,3,Kid himself answer teacher group feeling activity. Range this measure get expect experience evidence manage. Movement professor place deal.,12:23:25,RTGS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,3751.84,100002,Y,Entertainment,SAFARI,PC,Dr,19:14:53,22:50:28,12/30/2020,8766397,375.19,6,"Agent purpose tough. Five small politics itself season because late across.
Candidate brother ok energy. Price size great design cold network.",21:44:42,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,4785.89,100002,N,Credited,CHROME,PC,Cr,2:53:10,4:58:26,12/31/2020,65244043,1034.05,6,"Building fish space trial. Tax all present action large personal. Company compare sister tree.
Town protect sister account. Quality career news cut group sort. Two window size.",4:27:02,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,3751.84,100002,Y,Personal Care,CHROME,POS,Dr,10:16:15,12:41:02,12/31/2020,67435388,1034.05,5,Ground although add partner television size term. Set great citizen green service. Turn draw where theory store national tonight.,11:03:30,CARDS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,2717.79,100002,Y,Medicals,MI,PC,Dr,13:32:16,15:15:58,12/31/2020,80120018,1034.05,1,"Road concern dark western. Identify film similar sure would.
Stuff sign alone. Herself above stay. Create well car sort through.",14:10:48,NEFT
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,3751.84,100002,N,Credited,OPERA,MOBILE,Cr,18:41:03,19:57:08,12/31/2020,77237064,1034.05,6,Almost newspaper stuff guy president later trial. Where hard again somebody local.,19:19:06,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,2717.79,100002,Y,Utilities,SAFARI,PC,Dr,19:17:04,21:27:10,12/31/2020,66240495,1034.05,2,"Bag history let month. Test thing low increase.
Data sense side single future hit. Common big radio both ahead. Choose red operation owner give so. Strategy leave thus size.",20:24:43,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,1915.94,100002,Y,Entertainment,MI,PC,Dr,8:30:25,17:13:34,1/5/2021,31065252,801.85,6,"Yourself field tell us. Finish best wait. Stop friend always information father suffer message.
Discover trouble society through day picture until.",12:28:14,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,3140.96,100002,N,Credited,OPERA,PC,Cr,7:33:17,10:55:38,1/10/2021,75081355,1225.02,2,"Figure economy knowledge film out enjoy south other. Plan particularly article the Republican.
Risk walk evening course education.",8:28:12,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,1915.94,100002,Y,Personal Care,IE,PC,Dr,13:07:31,17:21:26,1/10/2021,5562374,1225.02,2,"Right man someone exist. Speech arm loss dark detail film guy. Both later clearly difference since.
South person phone now energy likely eye. Fund old production on our job.",14:58:19,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,3140.96,100002,N,Credited,IE,POS,Cr,17:05:52,22:05:05,1/10/2021,598996,1225.02,3,"Region including why tough various their. People into unit view her away.
Difficult choose everybody account. Pull weight head. Want full century for officer full.",19:26:58,RTGS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,4458.17,100002,N,Credited,SAFARI,PC,Cr,3:06:48,7:23:12,1/15/2021,76419454,1317.21,4,"Number together fly guy. Daughter turn road visit car meet result. Kid sister add loss truth.
But picture probably book goal. Strategy worry admit south they mean fear.",4:59:32,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,5775.38,100002,N,Credited,EDGE,PC,Cr,9:55:34,14:05:16,1/15/2021,9298415,1317.21,2,"Study agree hold attention she rate. Perform for edge both. Expect sign study democratic room worker.
Plant commercial threat moment. Bad let everybody white.",11:42:35,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,4458.17,100002,Y,Household Consumables,FF,PC,Dr,16:25:11,19:43:16,1/15/2021,92356610,1317.21,7,"Within weight ago per. Policy avoid put structure contain pull follow cover.
How may low company hot base. Total stop board but keep new professional. Trip though inside tell on mind will compare.",17:29:42,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,5775.38,100002,N,Credited,SAFARI,PC,Cr,18:12:25,22:10:11,1/15/2021,40779744,1317.21,1,Herself stage take director receive seek but. Wrong notice time assume activity true whom. Hear production study list finish let money.,20:34:04,NEFT
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,7070.87,100002,N,Credited,FF,POS,Cr,3:46:16,8:35:20,1/16/2021,66588511,1295.49,6,"Seem whose cost entire ok she make. Start street may kid force. Yet work sell hear pass yes seven. Lot set let no husband.
Once sometimes child few class red every.",6:07:33,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,5775.38,100002,Y,Medicals,IE,POS,Dr,15:17:29,18:49:47,1/16/2021,20004811,1295.49,6,"Serious station common child church break. Black year any.
Participant phone name five task shake. Green your material wish. In begin develop whole.",16:02:26,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,4479.89,100002,Y,Transportation,SAFARI,PC,Dr,18:26:07,22:24:32,1/16/2021,12861507,1295.49,4,"Former structure check anyone shoulder. Never major with many perform.
Future society service those artist fire citizen. Ever dinner present tough special space wind last.",19:38:52,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,5967.88,100002,N,Credited,IE,POS,Cr,4:29:09,7:31:17,1/28/2021,50217113,1487.99,3,"Hot skill character let understand son responsibility anyone. Between strong recent prove nor yet.
Yet go class create statement security energy. Sea benefit catch lose citizen local.",5:32:59,RTGS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,4479.89,100002,Y,Personal Care,OPERA,PC,Dr,8:10:40,11:37:15,1/28/2021,69874505,1487.99,2,"Although finish health offer develop edge bring. Land physical pay each out eye for.
Defense along consider let. Yes by receive go.",10:08:28,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,5967.88,100002,N,Credited,CHROME,PC,Cr,17:04:48,19:13:26,1/28/2021,4160694,1487.99,1,Fast expect position animal cause scientist. Argue window customer mind business blood film. Often leader civil know animal oil.,18:31:06,NEFT
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,7455.87,100002,N,Credited,FF,MOBILE,Cr,21:13:39,23:58:20,1/28/2021,28461333,1487.99,4,"Few behind score behind serious. National car stop industry bad. Might organization happy.
Already black sing.",21:48:13,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,7462.77,100002,N,Credited,SAFARI,PC,Cr,3:14:40,5:01:28,2/7/2021,49108743,6.9,1,Garden unit service shake financial information reflect. Have picture want ten. Political future home.,4:19:18,NEFT
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,7455.87,100002,Y,Utilities,MI,PC,Dr,9:02:31,12:08:39,2/7/2021,12901876,6.9,6,Serious bit toward put everything especially. Teach wait matter Mrs region measure recognize explain. Court avoid measure.,10:41:12,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,7462.77,100002,N,Credited,CHROME,POS,Cr,11:53:10,14:12:46,2/7/2021,79509213,6.9,6,"Organization keep head condition there argue he. Value shoulder indeed attention eight great.
Hope almost onto. Find game story task until cost. Player relationship seven sister.",13:39:15,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,7469.67,100002,N,Credited,EDGE,POS,Cr,16:02:46,18:21:41,2/7/2021,68796747,6.9,7,"Hard career debate provide someone shake.
Fall window family. Enjoy kind even herself million set employee. Only level office interview soldier.",17:45:24,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,7462.77,100002,Y,Entertainment,EDGE,MOBILE,Dr,19:08:19,21:48:18,2/7/2021,70612097,6.9,7,"Process and public case.
Water morning glass politics. Site security produce. Large deal or through fly draw wait significant.",20:14:43,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,8460.4,100002,N,Credited,CHROME,POS,Cr,4:38:00,7:24:06,2/10/2021,92171688,997.63,4,"Rather send happy. Herself cultural business.
Tough letter movie bar ahead factor. Which smile bag another PM. Body nothing line her. Rich effort believe person defense quickly.",5:24:48,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9458.03,100002,N,Credited,CHROME,MOBILE,Cr,10:49:36,13:39:19,2/10/2021,45730320,997.63,6,"Hundred understand exactly head. Result deal experience medical option best change game. Information after in case next onto along sea.
Add likely idea agent pass. Radio yard decide.",12:16:06,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,10455.66,100002,N,Credited,IE,MOBILE,Cr,15:16:52,17:24:23,2/10/2021,88615325,997.63,3,"Form sometimes those moment Republican star she. Subject success practice wall.
Commercial trouble two five debate house account animal. And fire adult fund.",16:12:57,RTGS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9458.03,100002,Y,Insurance,IE,POS,Dr,17:41:59,21:02:48,2/10/2021,88949437,997.63,4,"Economy people concern put these full. Production forget move fact not call visit. Camera raise high.
Oil eat service better knowledge yes. Society sell save key quite city.",19:57:28,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9998.66,100002,N,Credited,SAFARI,PC,Cr,14:11:54,17:32:31,2/12/2021,712101,540.63,5,"Machine each financial let this. Until able fill run.
Him let forget. Matter fund new require early own support.
Spring red provide thus sign thus. Tree bring quite.",15:29:05,CARDS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9458.03,100002,Y,Dining,IE,MOBILE,Dr,14:46:38,19:30:03,2/12/2021,29750856,540.63,5,Billion far official political store significant. Those dinner material through study. Actually manage draw easy trip option development. Voice two moment idea remain.,17:14:00,CARDS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9549.57,100002,N,Credited,EDGE,MOBILE,Cr,11:05:46,19:50:08,2/15/2021,83574061,91.54,5,"Class door take really hotel ten as. Kind here begin approach.
Significant a however cup clearly side. Coach deal task use.",16:19:50,CARDS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9073.99,100002,Y,Transportation,CHROME,POS,Dr,6:20:54,10:00:19,2/17/2021,33758800,475.58,1,Than study land kid certainly become though few. Far rule name we campaign low boy crime. Rather life peace instead sound also nearly.,8:19:20,NEFT
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9549.57,100002,N,Credited,SAFARI,PC,Cr,8:45:47,10:40:42,2/17/2021,27064054,475.58,7,Thing local us machine remember administration moment. Month walk response behind listen many.,9:54:49,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9073.99,100002,Y,Utilities,IE,MOBILE,Dr,12:42:41,15:59:49,2/17/2021,63465266,475.58,1,Recently science both plant industry ask possible truth. Big sing ok be side sing.,14:52:47,NEFT
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9549.57,100002,N,Credited,FF,POS,Cr,18:41:29,20:37:52,2/17/2021,22366931,475.58,5,"Upon leave election race loss. Use you spring wonder.
Wonder resource together throw source.
Responsibility such old. Set staff under focus around.
Look respond drug pretty page. Tv ball he building.",19:14:35,CARDS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,10319.33,100002,N,Credited,SAFARI,MOBILE,Cr,4:09:01,5:26:43,2/21/2021,33925639,769.76,2,"Whether concern particular. Everything air put candidate artist.
Point though news player. Prove reflect win this week rich bar. Million hotel land watch turn cup.",4:56:57,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,11089.09,100002,N,Credited,IE,PC,Cr,9:04:12,13:29:15,2/21/2021,70423617,769.76,6,Across throw sure property. Head probably itself she we art phone. Interview add down design great.,11:21:48,CHEQUE
